"lang"
{
"Language"	"portuguese"
"DOTA_Item_Desc_Sword_of_the_Seventy_Seven_Seas"	"Aqui temos uma arma realmente digna de um homem como Kunkka. Exótica e equilibrada, este sabre talha uma imagem tão bem como talha um homem ao meio."
"[english]DOTA_Item_Desc_Sword_of_the_Seventy_Seven_Seas"	"Here we have a weapon truly worthy of a man such as Kunkka. Exotic and well-balanced, this cutlass cuts an image as smartly as it cuts a man."
"DOTA_Item_Grand_Curls_of_the_Admirable_Admiral"	"Cachos do Almirante Admirável"
"[english]DOTA_Item_Grand_Curls_of_the_Admirable_Admiral"	"Grand Curls of the Admirable Admiral"
"DOTA_Item_Desc_Grand_Curls_of_the_Admirable_Admiral"	"Mostra-lhes que és um homem privilegiado."
"[english]DOTA_Item_Desc_Grand_Curls_of_the_Admirable_Admiral"	"Show them that you are a man of privledge."
"DOTA_Item_Seafarers_Shoes"	"Sapatos do Marinheiro"
"[english]DOTA_Item_Seafarers_Shoes"	"Seafarer's Shoes"
"DOTA_Item_Desc_Seafarers_Shoes"	"Um belo par de sapatos de couro com solas de borracha, para quando o Capitão precisar de usar o seu charme em terra firme."
"[english]DOTA_Item_Desc_Seafarers_Shoes"	"A fine pair of leather shoes with rubber soles, for when the Captain must work his charms on land."
"DOTA_Item_BackAche"	"Dor de Costas"
"[english]DOTA_Item_BackAche"	"Back-Ache"
"DOTA_Item_Desc_BackAche"	"Uma mutação rara, porém útil. Os picos são na verdade dentes deformados que nasceram fora do sítio e bem fora de controlo."
"[english]DOTA_Item_Desc_BackAche"	"A rare but useful mutation.  The spikes are actually malformed teeth that grew out of place, and well out of hand."
"DOTA_Item_Excavators_Treasure"	"Tesouro do Escavador"
"[english]DOTA_Item_Excavators_Treasure"	"Excavator's Treasure"
"DOTA_Item_Desc_Excavators_Treasure"	"As profundezas mais sombrias contêm muitas caveiras extintas."
"[english]DOTA_Item_Desc_Excavators_Treasure"	"The darkest deeps hold many extinct skulls."
"DOTA_Item_Excavators_Decorated_Treasure"	"Tesouro Adornado do Escavador"
"[english]DOTA_Item_Excavators_Decorated_Treasure"	"Excavator's Decorated Treasure"
"DOTA_Item_Desc_Excavators_Decorated_Treasure"	"As profundezas mais sombrias contêm muitas caveiras extintas."
"[english]DOTA_Item_Desc_Excavators_Decorated_Treasure"	"The darkest deeps hold many extinct skulls."
"DOTA_Item_Naval_Mine"	"Mina Naval"
"[english]DOTA_Item_Naval_Mine"	"Naval Mine"
"DOTA_Item_Desc_Naval_Mine"	"Quando caiu no abismo e esmagou a sua cama de coral favorita, o Tidehunter jurou reunir o dispositivo com o seu dono."
"[english]DOTA_Item_Desc_Naval_Mine"	"When it fell to the depths and smashed a favorite coral bed, the Tidehunter swore to reunite the device with its owner."
"DOTA_Item_Swamp_Fins"	"Barbatanas do Pântano"
"[english]DOTA_Item_Swamp_Fins"	"Swamp Fins"
"DOTA_Item_Desc_Swamp_Fins"	"Ninguém tem a certeza se esta exibição significa que o Tidehunter está irritado ou no cio. De qualquer maneira, ninguém sobreviveu até agora para perguntar."
"[english]DOTA_Item_Desc_Swamp_Fins"	"Nobody is certain whether this display means the Tidehunter is angry or in heat.  Either way, none have survived to ask."
"DOTA_Item_Pillar_of_Strength"	"Pilar da Força"
"[english]DOTA_Item_Pillar_of_Strength"	"Pillar of Strength"
"DOTA_Item_Desc_Pillar_of_Strength"	"Axe não quer saber dos grandes castelos ou imponentes fortalezas dos seus inimigos. Ele destrói as suas escoras e despedaça as suas colunas, transformando os escombros em armas de guerra."
"[english]DOTA_Item_Desc_Pillar_of_Strength"	"Axe cares nothing for the great castles and mighty holds of his enemies. He shatters their stanchions and crumbles their columns, transforming the rubble into weapons of war."
"DOTA_Item_Stone_Loins"	"Ancas de Pedra"
"[english]DOTA_Item_Stone_Loins"	"Stone Loins"
"DOTA_Item_Desc_Stone_Loins"	"Um guerreiro enorme como o Axe raramente encontra uma armadura que lhe sirva. Muitas vezes é mais prático simplesmente juntar partes de pedra e metal."
"[english]DOTA_Item_Desc_Stone_Loins"	"A warrior as large as Axe rarely finds armor that fits. Often it is more practical to simply tie together bits of stone and metal."
"DOTA_Item_Stone_Guard"	"Proteção de Pedra"
"[english]DOTA_Item_Stone_Guard"	"Stone Guard"
"DOTA_Item_Desc_Stone_Guard"	"Uma armadura criada a partir dos destroços de uma civilização dizimada."
"[english]DOTA_Item_Desc_Stone_Guard"	"Armor crafted from the rubble of a conquered civilization."
"DOTA_Item_Stone_Helmet"	"Capacete de Pedra"
"[english]DOTA_Item_Stone_Helmet"	"Stone Helmet"
"DOTA_Item_Desc_Stone_Helmet"	"Um elmo usado pelos soldados de um império esmagado pelo Axe há muito tempo atrás."
"[english]DOTA_Item_Desc_Stone_Helmet"	"A helm worn by the footmen of an empire crushed by Axe long ago."
"DOTA_Item_Helm_of_the_Radiant_Crusader"	"Elmo do Cruzado Radiante"
"[english]DOTA_Item_Helm_of_the_Radiant_Crusader"	"Helm of the Radiant Crusader"
"DOTA_Item_Desc_Helm_of_the_Radiant_Crusader"	"O interior é reforçado e acolchoado para proteger contra golpes fortes."
"[english]DOTA_Item_Desc_Helm_of_the_Radiant_Crusader"	"The inside is reinforced and padded to protect against heavy blows. "
"DOTA_Item_Armor_of_the_Radiant_Crusader"	"Armadura do Cruzado Radiante"
"[english]DOTA_Item_Armor_of_the_Radiant_Crusader"	"Armor of the Radiant Crusader"
"DOTA_Item_Desc_Armor_of_the_Radiant_Crusader"	"O peso adicional serve para lembrar o portador da causa pela qual luta e o preço da derrota."
"[english]DOTA_Item_Desc_Armor_of_the_Radiant_Crusader"	"The added weight reminds the wearer of what he fights for, and the costs of failure."
"DOTA_Item_Bracers_of_the_Radiant_Crusader"	"Braçadeiras do Cruzado Radiante"
"[english]DOTA_Item_Bracers_of_the_Radiant_Crusader"	"Bracers of the Radiant Crusader"
"DOTA_Item_Desc_Bracers_of_the_Radiant_Crusader"	"Estão tão impecáveis como no dia em que foram feitas, mas não te iludas ao achar que nunca viram combate."
"[english]DOTA_Item_Desc_Bracers_of_the_Radiant_Crusader"	"They are as pristine as the day they were made, but do not be fooled into thinking they have never seen combat."
"DOTA_Item_Sigil_of_the_Radiant_Crusader"	"Símbolo do Cruzado Radiante"
"[english]DOTA_Item_Sigil_of_the_Radiant_Crusader"	"Sigil of the Radiant Crusader"
"DOTA_Item_Desc_Sigil_of_the_Radiant_Crusader"	"Aqueles que vestem estes tecidos devem fazer o juramento de nunca cair em batalha, pois é considerado pecado profanar tal veste com terra."
"[english]DOTA_Item_Desc_Sigil_of_the_Radiant_Crusader"	"Those who don these fabrics must swear never to fall in battle, for it is considered a sin to defile such a garment with earth."
"DOTA_Item_Hammer_of_the_Radiant_Crusader"	"Martelo do Cruzado Radiante"
"[english]DOTA_Item_Hammer_of_the_Radiant_Crusader"	"Hammer of the Radiant Crusader"
"DOTA_Item_Desc_Hammer_of_the_Radiant_Crusader"	"Concebido como um troféu para o mais resoluto dos cruzados da ordem, os grandes ferreiros certificaram-se que seria tão impressionante em cima de uma lareira como em combate."
"[english]DOTA_Item_Desc_Hammer_of_the_Radiant_Crusader"	"Intended as an trophy for the most stalwart of the order's crusaders, the great smiths ensured it would be just as impressive above a hearth as it would be in combat."
"DOTA_Item_Champion_of_Emauracus"	"Campeão de Emauracus"
"[english]DOTA_Item_Champion_of_Emauracus"	"Champion of Emauracus"
"DOTA_Item_Desc_Champion_of_Emauracus"	"As asas simbolizam as alturas incríveis das falésias de Emauracus, onde se diz que o próprio Omniscience pode abençoar os devotos com visões sagradas."
"[english]DOTA_Item_Desc_Champion_of_Emauracus"	"The wings symbolize the soaring heights of the cliffs of Emauracus, where it is said that the Omniscience itself may bless the pious with holy visions."
"DOTA_Item_Raw_Hide"	"Manto Morto"
"[english]DOTA_Item_Raw_Hide"	"Raw Hide"
"DOTA_Item_Desc_Raw_Hide"	"Até o melhor nadador pode ser apanhado desprevenido."
"[english]DOTA_Item_Desc_Raw_Hide"	"Even the best swimmer may be caught unaware."
"DOTA_Item_Cerebral_Support"	"Suporte Cerebral"
"[english]DOTA_Item_Cerebral_Support"	"Cerebral Support"
"DOTA_Item_Skeletal_Catch"	"Trinca-Espinhas"
"[english]DOTA_Item_Skeletal_Catch"	"Skeletal Catch"
"DOTA_Item_Femur_Thrasher"	"Fémur Destruidor"
"[english]DOTA_Item_Femur_Thrasher"	"Femur Thrasher"
"DOTA_Item_Desc_Femur_Thrasher"	"Um fémur rachado e afiado de uma criatura marinha não identificada."
"[english]DOTA_Item_Desc_Femur_Thrasher"	"A sharp, cracked femur of some unidentifiable sea-beast."
"DOTA_Item_BeastJaw_Bludgeoner"	"Moca Mandibular"
"[english]DOTA_Item_BeastJaw_Bludgeoner"	"Beast-Jaw Bludgeoner"
"DOTA_Item_Desc_BeastJaw_Bludgeoner"	"Uma tentativa algo desajeitada de construir uma arma. A mandíbula de... algo... foi amarrada a um pedaço de mastro partido."
"[english]DOTA_Item_Desc_BeastJaw_Bludgeoner"	"A rather clumsy attempt at a weapon. The jaw of...something...has been lashed to a broken piece of mast."
"DOTA_Item_Mask_of_the_Freelancer"	"Máscara do Mercenário"
"[english]DOTA_Item_Mask_of_the_Freelancer"	"Mask of the Freelancer"
"DOTA_Item_Desc_Mask_of_the_Freelancer"	"Este velho elmo de gladiador serve bem Sven enquanto ele viaja pelo mundo em busca de honra e ouro."
"[english]DOTA_Item_Desc_Mask_of_the_Freelancer"	"This old gladiatorial helm serves Sven well as he travels the land in search of honor and gold."
"DOTA_Item_Shoulderguard_of_the_Freelancer"	"Proteção de Ombro do Mercenário"
"[english]DOTA_Item_Shoulderguard_of_the_Freelancer"	"Shoulderguard of the Freelancer"
"DOTA_Item_Desc_Shoulderguard_of_the_Freelancer"	"Mestres d'armas desertores devem equilibrar a necessidade de proteção com a necessidade de velocidade. Esta brafoneira protege o ombro principal de Sven, enquando deixa o seu outro braço livre."
"[english]DOTA_Item_Desc_Shoulderguard_of_the_Freelancer"	"Rogue swordmasters must balance the need for protection with the need for speed. This pauldron protects Sven's leading shoulder, but leaves his back arm unencumbered."
"DOTA_Item_Pantaloons_of_the_Freelancer"	"Pantalonas do Mercenário"
"[english]DOTA_Item_Pantaloons_of_the_Freelancer"	"Pantaloons of the Freelancer"
"DOTA_Item_Desc_Pantaloons_of_the_Freelancer"	"Estas calças delicadas mostram que as viagens de Sven o levaram tanto a ouro como a glória."
"[english]DOTA_Item_Desc_Pantaloons_of_the_Freelancer"	"These fine pantaloons show that Sven's travels have led him into gold as much as glory."
"DOTA_Item_Sword_of_the_Freelancer"	"Espada do Mercenário"
"[english]DOTA_Item_Sword_of_the_Freelancer"	"Sword of the Freelancer"
"DOTA_Item_Desc_Sword_of_the_Freelancer"	"\"Amarga é a jornada do órfão... e solitário é o seu túmulo.\""
"[english]DOTA_Item_Desc_Sword_of_the_Freelancer"	"\"Bitter the orphans journey--and lonely the orphan's grave.\""
"DOTA_Item_Dragonmaw"	"Dragonmaw"
"[english]DOTA_Item_Dragonmaw"	"Dragonmaw"
"DOTA_Item_Desc_Dragonmaw"	"A Dragonmaw é muito poderosa, mesmo de entre as Espadas com Nome. A sua lâmina dentada rasga até as peles mais espessas, expondo a carne vulnerável por baixo."
"[english]DOTA_Item_Desc_Dragonmaw"	"Dragonmaw is mighty even among the Named Swords. It's jagged teeth rip at even the strongest hides, laying bear the vulnerable flesh beneath."
"DOTA_Item_Pirate_Slayers_Bracer"	"Braçadeira do Assassino de Piratas"
"[english]DOTA_Item_Pirate_Slayers_Bracer"	"Pirate Slayer's Bracer"
"DOTA_Item_Desc_Pirate_Slayers_Bracer"	"Uma braçadeira gigantesca feita de pedaços de vela e amarrada com linha."
"[english]DOTA_Item_Desc_Pirate_Slayers_Bracer"	"A gigantic bracer made from bits of sail and tied with line."
"DOTA_Item_Pirate_Slayers_Tricorn"	"Tricórnio do Assassino de Piratas"
"[english]DOTA_Item_Pirate_Slayers_Tricorn"	"Pirate Slayer's Tricorn"
"DOTA_Item_Desc_Pirate_Slayers_Tricorn"	"Alguém arrancou a vela de um barco pirata e tornou-a numa imitação rudimentar de um chapéu pirata."
"[english]DOTA_Item_Desc_Pirate_Slayers_Tricorn"	"Someone has taken the sail of a pirate ship and crudely sewn it into a mockery of a pirate's tricorn."
"DOTA_Item_Squiddles"	"Squiddles"
"[english]DOTA_Item_Squiddles"	"Squiddles"
"DOTA_Item_Desc_Squiddles"	"Uma lula de peluche enorme. Ela é fofa, viscosa e chama-se Squiddles."
"[english]DOTA_Item_Desc_Squiddles"	"A rather oversized, stuffed squid plushie. He's cute and slimy and his name is Squiddles."
"DOTA_Item_Spectrolite_Staff"	"Bastão de Espectrolite"
"[english]DOTA_Item_Spectrolite_Staff"	"Spectrolite Staff"
"DOTA_Item_Desc_Spectrolite_Staff"	"Um bastão adornado com uma vasta seleção de cristais de espectrolite concentradores de mana banhados a ouro."
"[english]DOTA_Item_Desc_Spectrolite_Staff"	"A staff bearing an array of spectrolite mana focusing crystals set in gold."
"DOTA_Item_Sword_of_the_Admirable_Admiral"	"Espada do Almirante Admirável"
"[english]DOTA_Item_Sword_of_the_Admirable_Admiral"	"Sword of the Admirable Admiral"
"DOTA_Item_Desc_Sword_of_the_Admirable_Admiral"	"Um espécime excecional, certamente a primeira escolha do Capitão de entre o saque. O punho está adornado de ouro trabalhado e pedras exóticas. A lâmina está abençoada com um encantamento estranhamente brilhante."
"[english]DOTA_Item_Desc_Sword_of_the_Admirable_Admiral"	"An exceptional specimen, surely the Captain's first pick of the loot. The hilt is dressed in worked gold and exotic stones. The blade blessed with a strangely glowing enchantment."
"DOTA_Item_Executioners_Axe"	"Machado do Carrasco"
"[english]DOTA_Item_Executioners_Axe"	"Executioner's Axe"
"DOTA_Item_Desc_Executioners_Axe"	"Um machado bem gasto e cheio de sangue. Aparenta ter tido muito uso."
"[english]DOTA_Item_Desc_Executioners_Axe"	"A blood spattered and heavily notched blade. It has seen much use."
"DOTA_Item_Executioners_Cape"	"Capa do Carrasco"
"[english]DOTA_Item_Executioners_Cape"	"Executioner's Cape"
"DOTA_Item_Desc_Executioners_Cape"	"Uma pesada capa de lã, pintada de preto. Consegue fazer até o Axe indetetável."
"[english]DOTA_Item_Desc_Executioners_Cape"	"A heavy woolen cloak dyed black. It could make even Axe seem stealthy."
"DOTA_Item_Executioners_Trophies"	"Troféus do Carrasco"
"[english]DOTA_Item_Executioners_Trophies"	"Executioner's Trophies"
"DOTA_Item_Desc_Executioners_Trophies"	"Aqueles que negarem a força do Axe logo encontram o lugar ideal para testemunharem os feitos dele."
"[english]DOTA_Item_Desc_Executioners_Trophies"	"Those who deny the strength of the Axe soon find a worthy place from which to witness his deeds."
"DOTA_Item_Executioners_Hood"	"Capuz do Carrasco"
"[english]DOTA_Item_Executioners_Hood"	"Executioner's Hood"
"DOTA_Item_Desc_Executioners_Hood"	"O trabalho do Axe é lúgubre e interminável."
"[english]DOTA_Item_Desc_Executioners_Hood"	"The work of the Axe is grim and endless."
"DOTA_Item_SeaGods_Ceremonial_Headdress"	"Cocar Cerimonial do Deus do Mar"
"[english]DOTA_Item_SeaGods_Ceremonial_Headdress"	"Sea-God's Ceremonial Headdress"
"DOTA_Item_Desc_SeaGods_Ceremonial_Headdress"	"Este item novo não tem descrição."
"[english]DOTA_Item_Desc_SeaGods_Ceremonial_Headdress"	"This new item has no description."
"DOTA_Item_Cold_Case_Bow"	"Arco de Aura Gélida"
"[english]DOTA_Item_Cold_Case_Bow"	"Cold Case Bow"
"DOTA_Item_Desc_Cold_Case_Bow"	"Duas esferas mágicas de gelo fortalecem este arco com energia arcana."
"[english]DOTA_Item_Desc_Cold_Case_Bow"	"Twin-frost orbs charge this bow with arcane energy."
"DOTA_Item_Shuriken_of_the_Hidden_Hunter"	"Shuriken do Caçador Oculto"
"[english]DOTA_Item_Shuriken_of_the_Hidden_Hunter"	"Shuriken of the Hidden Hunter"
"DOTA_Item_Desc_Shuriken_of_the_Hidden_Hunter"	"As lâminas deste shuriken são limpas e afiadas, uma arma fresca e sempre preparada."
"[english]DOTA_Item_Desc_Shuriken_of_the_Hidden_Hunter"	"This shuriken's blades are clean and sharp, a weapon fresh and ready."
"DOTA_Item_Harvester_of_the_Hidden_Hunter"	"Foice do Caçador Oculto"
"[english]DOTA_Item_Harvester_of_the_Hidden_Hunter"	"Harvester of the Hidden Hunter"
"DOTA_Item_Desc_Harvester_of_the_Hidden_Hunter"	"Uma foice curva, usada para capturar homens ou cortá-los como trigo."
"[english]DOTA_Item_Desc_Harvester_of_the_Hidden_Hunter"	"A curved scythe, used to capture men or cut them down like so much wheat."
"DOTA_Item_Cleaver_of_the_Hidden_Hunter"	"Cutelo do Caçador Oculto"
"[english]DOTA_Item_Cleaver_of_the_Hidden_Hunter"	"Cleaver of the Hidden Hunter"
"DOTA_Item_Desc_Cleaver_of_the_Hidden_Hunter"	"Uma lâmina já pesada, tornada ainda mais pesada pelo anel de peso inserido no topo. Esta não é uma arma para finesse, mas sim para tirar a cabeça ao inimigo num único golpe."
"[english]DOTA_Item_Desc_Cleaver_of_the_Hidden_Hunter"	"An already heavy blade, made even heavier by the weighted ring looped through the top. This is not a weapon for finesse, but for taking the enemy's head in a single strike."
"DOTA_Item_Forgemasters_Apron"	"Avental de Ferreiro"
"[english]DOTA_Item_Forgemasters_Apron"	"Forgemaster's Apron"
"DOTA_Item_Desc_Blacksmiths_Apron"	"Escrito nele numa linguagem esquecida estão as palavras, \"Beija o machado.\""
"[english]DOTA_Item_Desc_Blacksmiths_Apron"	"Written upon it a lost language are the words, \"Kiss the axe.\""
"DOTA_Item_Forgemasters_Armlet"	"Bracelete de Ferreiro"
"[english]DOTA_Item_Forgemasters_Armlet"	"Forgemaster's Armlet"
"DOTA_Item_Desc_Blacksmiths_Armlet"	"Uma bracelete riscada e chamuscada. Tem mostrado uso pesado na forja."
"[english]DOTA_Item_Desc_Blacksmiths_Armlet"	"An armlet scratched and scorched. It has shown heavy use at the forge."
"DOTA_Item_Forgemasters_Hammer"	"Martelo de Ferreiro"
"[english]DOTA_Item_Forgemasters_Hammer"	"Forgemaster's Hammer"
"DOTA_Item_Desc_Forgemasters_Hammer"	"O único dia em que o Axe declarou a sua derrota foi no dia em que ele tentou forjar uma arma com um machado."
"[english]DOTA_Item_Desc_Forgemasters_Hammer"	"The only day Axe declared defeat was the day he tried to forge a weapon with an axe."
"DOTA_Item_Forgemasters_Mask"	"Máscara de Ferreiro"
"[english]DOTA_Item_Forgemasters_Mask"	"Forgemaster's Mask"
"DOTA_Item_Desc_Forgemasters_Mask"	"Os guerreiros da Névoa Vermelha não são só grandes combatentes, como também ferreiros excecionais. É esperado que cada recruta forje a sua própria espada e o seu próprio escudo. Assim, se as suas ferramentas de guerra falharem no campo de batalha, o recruta só poderá culpar as suas próprias mãos."
