"lang"
{
"Language"	"korean"
"DOTA_Tooltip_ability_silencer_curse_of_the_silent_tooltip_duration"	"지속시간:"
"[english]DOTA_Tooltip_ability_silencer_curse_of_the_silent_tooltip_duration"	"DURATION:"
"DOTA_Tooltip_ability_silencer_curse_of_the_silent_radius"	"범위:"
"[english]DOTA_Tooltip_ability_silencer_curse_of_the_silent_radius"	"RADIUS:"
"DOTA_Tooltip_ability_silencer_glaives_of_wisdom"	"지혜의 날"
"[english]DOTA_Tooltip_ability_silencer_glaives_of_wisdom"	"Glaives of Wisdom"
"DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"침묵술사가 무기에 자신의 지혜를 부여하여 지능에 비례하는 추가 피해를 줍니다.\n\n지혜의 날은 고유 공격 변형치입니다. 다른 고유 공격 변형치와 중첩되지 않습니다."
"[english]DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"Silencer enchants his glaives with his wisdom, dealing additional damage based on his Intelligence. \n\nGlaives of Wisdom is a Unique Attack Modifier, and does not stack with other Unique Attack Modifiers. "
"DOTA_Tooltip_ability_silencer_glaives_of_wisdom_intellect_damage_pct"	"%지능 대비 공격력:"
"[english]DOTA_Tooltip_ability_silencer_glaives_of_wisdom_intellect_damage_pct"	"%INT TO DAMAGE:"
"DOTA_Tooltip_ability_silencer_last_word"	"최후의 한마디"
"[english]DOTA_Tooltip_ability_silencer_last_word"	"Last Word"
"DOTA_Tooltip_ability_silencer_last_word_Description"	"대상에게 저주를 겁니다. 적이 기술을 사용하면 피해를 주고 침묵시킵니다. 저주의 효과가 다할 때까지 기술을 쓰지 않으면 대상은 피해를 받고 침묵에 빠지며 무장 해제됩니다."
"[english]DOTA_Tooltip_ability_silencer_last_word_Description"	"Enchants a target damaging and silencing them if they cast a spell. If the enchantment expires the target will be disarmed in addition to being damaged and silenced."
"DOTA_Tooltip_ability_silencer_last_word_radius"	"범위:"
"[english]DOTA_Tooltip_ability_silencer_last_word_radius"	"RADIUS:"
"DOTA_Tooltip_ability_silencer_last_word_tooltip_duration"	"지속시간:"
"[english]DOTA_Tooltip_ability_silencer_last_word_tooltip_duration"	"DURATION:"
"DOTA_Tooltip_ability_silencer_global_silence"	"광역 침묵"
"[english]DOTA_Tooltip_ability_silencer_global_silence"	"Global Silence"
"DOTA_Tooltip_ability_silencer_global_silence_Description"	"침묵술사가 모든 소리를 중단시켜 지도 상의 모든 적 영웅이 주문을 외울 수 없게 만듭니다.\n\n아가님의 홀로 강화 가능"
"[english]DOTA_Tooltip_ability_silencer_global_silence_Description"	"Silencer stops all sound, preventing enemy heroes and units on the map from casting spells.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_silencer_global_silence_tooltip_duration"	"지속시간:"
"[english]DOTA_Tooltip_ability_silencer_global_silence_tooltip_duration"	"DURATION:"
"npc_dota_hero_silencer_bio"	"면밀하게 계산된 가계도의 일곱 번째이자 마지막 세대인 노르트롬은 에올 드리아스라는 고대 결사에 의해 전무후무한 최고 마법사가 되도록 길러졌다. 노르트롬은 예언에 따라 선택되었는데, 이는 이백 년에 걸친 면밀한 혈통 관리의 결과였다. 그는 결사에 영광을 가져올 전투마법사이자 그들의 숙적, 신도 기사단에 파멸을 선사할 존재였다.\n노르트롬은 하자달 황무지 언덕에 있는 숨겨진 야영지에서 다른 어린 마법사들과 함께 자라났고, 결사의 교관들은 노르트롬의 능력이 발현될 때를 기다렸다. 그러나 다른 학생들이 불꽃과 얼음과 마법의 재능을 연마하는 중에도 노르트롬은 조용히 앉아 있을 뿐, 별다른 능력을 드러내지는 못했다. 심지어 간단한 주술 주문조차 익히지 못했다. 노르트롬은 최종 시험의 날을 앞두고서도 자신의 마법을 찾지 못했다. 교관들은 \"넌 마법사가 될 자질이 없다\"며 호되게 그를 질책했고 다른 학생들은 그 모습을 보고 웃기만 했다. 그러나 노르트롬은 물러서지 않았다. 시험의 날에 노르트롬은 당당히 응했고 그를 비웃던 어린 마법사들을 모두 제압했다. 교관들은 그제야 깨달을 수 있었다. 마법을 사용하지 않는 것이 최고의 마법이 될 수 있다는 사실을. 노르트롬은 결투에서 어린 마법사들을 차례로 격파했다. 예언은 실현되었고, 그는 에올 드리아스의 용사로 우뚝 섰다."
"[english]npc_dota_hero_silencer_bio"	"Part of the seventh and final generation of a carefully designed pedigree, Nortrom was bred by the ancient order of the Aeol Drias to be the greatest magic user the world had ever seen. He was the prophesied one, the culmination of two-hundred years of careful pairings, a war-mage who would bring glory to the order, and destruction to their sworn enemies, The Knights of the Fold. 
Raised with other young mages in a hidden cantonment among the hills of the Hazhadal barrens, the order's preceptors waited for Nortrom’s abilities to manifest. While the other students honed their talents with fire, or ice, or incantatory spells, Nortrom sat silent and talentless, unable to cast so much as a hex. As the day of final testing approached, he still hadn’t found his magic. In disgust, the preceptors berated him, while the children laughed. “You are no mage,” the head of the order declared. Still, Nortrom did not slink away. He entered the day of testing and faced down the young mages who had mocked him. And then his preceptors learned a valuable lesson: a lack of magic can be the greatest magic of all. Nortrom silenced the young mages one by one and defeated them in single combat, until he alone stood as champion of the Aeol Drias, in fulfillment of the prophecy."
"npc_dota_hero_silencer_hype"	"
"
"[english]npc_dota_hero_silencer_hype"	""
"DOTA_Tooltip_Ability_item_arcane_ring"	"마법 반지"
"[english]DOTA_Tooltip_Ability_item_arcane_ring"	"Arcane Ring"
"DOTA_Tooltip_Ability_item_armlet"	"모르디기안의 완갑"
"[english]DOTA_Tooltip_Ability_item_armlet"	"Armlet of Mordiggian"
"DOTA_Tooltip_Ability_item_assault"	"돌격 흉갑"
"[english]DOTA_Tooltip_Ability_item_assault"	"Assault Cuirass"
"DOTA_Tooltip_Ability_item_basher"	"해골 파쇄기"
"[english]DOTA_Tooltip_Ability_item_basher"	"Skull Basher"
"DOTA_Tooltip_Ability_item_belt_of_strength"	"힘의 허리띠"
"[english]DOTA_Tooltip_Ability_item_belt_of_strength"	"Belt of Strength"
"DOTA_Tooltip_Ability_item_bfury"	"전장격노"
"[english]DOTA_Tooltip_Ability_item_bfury"	"Battle Fury"
"DOTA_Tooltip_Ability_item_black_king_bar"	"칠흑왕의 지팡이"
"[english]DOTA_Tooltip_Ability_item_black_king_bar"	"Black King Bar"
"DOTA_Tooltip_Ability_item_blade_mail"	"칼날 갑옷"
"[english]DOTA_Tooltip_Ability_item_blade_mail"	"Blade Mail"
"DOTA_Tooltip_Ability_item_blades_of_attack"	"갈퀴발톱"
"[english]DOTA_Tooltip_Ability_item_blades_of_attack"	"Blades of Attack"
"DOTA_Tooltip_Ability_item_blade_of_alacrity"	"민첩의 날"
"[english]DOTA_Tooltip_Ability_item_blade_of_alacrity"	"Blade of Alacrity"
"DOTA_Tooltip_Ability_item_blink"	"점멸 단검"
"[english]DOTA_Tooltip_Ability_item_blink"	"Blink Dagger"
"DOTA_Tooltip_Ability_item_bloodstone"	"혈석"
"[english]DOTA_Tooltip_Ability_item_bloodstone"	"Bloodstone"
"DOTA_Tooltip_Ability_item_boots"	"속력의 장화"
"[english]DOTA_Tooltip_Ability_item_boots"	"Boots of Speed"
"DOTA_Tooltip_Ability_item_boots_of_elves"	"엘프의 손목띠"
"[english]DOTA_Tooltip_Ability_item_boots_of_elves"	"Band of Elvenskin"
"DOTA_Tooltip_Ability_item_bottle"	"물병"
"[english]DOTA_Tooltip_Ability_item_bottle"	"Bottle"
"DOTA_Tooltip_Ability_item_bottle_double_damage"	"룬: 더블 대미지"
"[english]DOTA_Tooltip_Ability_item_bottle_double_damage"	"Rune: Double Damage"
"DOTA_Tooltip_Ability_item_bottle_haste"	"룬: 신속화"
"[english]DOTA_Tooltip_Ability_item_bottle_haste"	"Rune: Haste"
"DOTA_Tooltip_Ability_item_bottle_illusion"	"룬: 환영화"
"[english]DOTA_Tooltip_Ability_item_bottle_illusion"	"Rune: Illusion"
"DOTA_Tooltip_Ability_item_bottle_invisible"	"룬: 투명화"
"[english]DOTA_Tooltip_Ability_item_bottle_invisible"	"Rune: Invisibility"
"DOTA_Tooltip_Ability_item_bottle_regeneration"	"룬: 재생화"
"[english]DOTA_Tooltip_Ability_item_bottle_regeneration"	"Rune: Regeneration"
"DOTA_Tooltip_Ability_item_bracer"	"전투 팔찌"
"[english]DOTA_Tooltip_Ability_item_bracer"	"Bracer"
"DOTA_Tooltip_Ability_item_branches"	"쇳가지"
"[english]DOTA_Tooltip_Ability_item_branches"	"Iron Branch"
"DOTA_Tooltip_Ability_item_broadsword"	"장검"
"[english]DOTA_Tooltip_Ability_item_broadsword"	"Broadsword"
"DOTA_Tooltip_Ability_item_buckler"	"작은 방패"
"[english]DOTA_Tooltip_Ability_item_buckler"	"Buckler"
"DOTA_Tooltip_Ability_item_butterfly"	"나비검"
"[english]DOTA_Tooltip_Ability_item_butterfly"	"Butterfly"
"DOTA_Tooltip_Ability_item_chainmail"	"쇠사슬 갑옷"
"[english]DOTA_Tooltip_Ability_item_chainmail"	"Chainmail"
"DOTA_Tooltip_Ability_item_circlet"	"머리 장식"
"[english]DOTA_Tooltip_Ability_item_circlet"	"Circlet"
"DOTA_Tooltip_Ability_item_clarity"	"맑은 물약"
"[english]DOTA_Tooltip_Ability_item_clarity"	"Clarity"
"DOTA_Tooltip_Ability_item_claymore"	"대검"
"[english]DOTA_Tooltip_Ability_item_claymore"	"Claymore"
"DOTA_Tooltip_Ability_item_cloak"	"망토"
"[english]DOTA_Tooltip_Ability_item_cloak"	"Cloak"
"DOTA_Tooltip_Ability_item_courier"	"동물 짐꾼"
"[english]DOTA_Tooltip_Ability_item_courier"	"Animal Courier"
"DOTA_Tooltip_Ability_item_flying_courier"	"비행 짐꾼"
"[english]DOTA_Tooltip_Ability_item_flying_courier"	"Flying Courier"
"DOTA_Tooltip_Ability_item_cyclone"	"율의 신성한 홀"
"[english]DOTA_Tooltip_Ability_item_cyclone"	"Eul's Scepter of Divinity"
"DOTA_Tooltip_Ability_item_dagon"	"다곤"
"[english]DOTA_Tooltip_Ability_item_dagon"	"Dagon"
"DOTA_Tooltip_Ability_item_dagon_2"	"다곤"
"[english]DOTA_Tooltip_Ability_item_dagon_2"	"Dagon"
"DOTA_Tooltip_Ability_item_dagon_3"	"다곤"
"[english]DOTA_Tooltip_Ability_item_dagon_3"	"Dagon"
"DOTA_Tooltip_Ability_item_dagon_4"	"다곤"
"[english]DOTA_Tooltip_Ability_item_dagon_4"	"Dagon"
"DOTA_Tooltip_Ability_item_dagon_5"	"다곤"
"[english]DOTA_Tooltip_Ability_item_dagon_5"	"Dagon"
"DOTA_Tooltip_Ability_item_demon_edge"	"악마의 검"
"[english]DOTA_Tooltip_Ability_item_demon_edge"	"Demon Edge"
"DOTA_Tooltip_Ability_item_desolator"	"심판도"
"[english]DOTA_Tooltip_Ability_item_desolator"	"Desolator"
"DOTA_Tooltip_Ability_item_diffusal_blade"	"분산의 검"
"[english]DOTA_Tooltip_Ability_item_diffusal_blade"	"Diffusal Blade"
"DOTA_Tooltip_Ability_item_diffusal_blade_2"	"분산의 검"
"[english]DOTA_Tooltip_Ability_item_diffusal_blade_2"	"Diffusal Blade"
"DOTA_Tooltip_Ability_item_dust"	"현시의 가루"
"[english]DOTA_Tooltip_Ability_item_dust"	"Dust of Appearance"
"DOTA_Tooltip_Ability_item_eagle"	"독수리 뿔피리"
"[english]DOTA_Tooltip_Ability_item_eagle"	"Eaglesong"
"DOTA_Tooltip_Ability_item_energy_booster"	"기운 강화석"
"[english]DOTA_Tooltip_Ability_item_energy_booster"	"Energy Booster"
"DOTA_Tooltip_Ability_item_ethereal_blade"	"혼령의 검"
"[english]DOTA_Tooltip_Ability_item_ethereal_blade"	"Ethereal Blade"
"DOTA_Tooltip_Ability_item_flask"	"치유 물약"
"[english]DOTA_Tooltip_Ability_item_flask"	"Healing Salve"
"DOTA_Tooltip_Ability_item_force_staff"	"염동력 지팡이"
"[english]DOTA_Tooltip_Ability_item_force_staff"	"Force Staff"
"DOTA_Tooltip_Ability_item_gauntlets"	"무력의 장갑"
"[english]DOTA_Tooltip_Ability_item_gauntlets"	"Gauntlets of Strength"
"DOTA_Tooltip_Ability_item_gem"	"현시의 보석"
"[english]DOTA_Tooltip_Ability_item_gem"	"Gem of True Sight"
"DOTA_Tooltip_Ability_item_ghost"	"유령의 홀"
"[english]DOTA_Tooltip_Ability_item_ghost"	"Ghost Scepter"
"DOTA_Tooltip_Ability_item_gloves"	"가속의 장갑"
"[english]DOTA_Tooltip_Ability_item_gloves"	"Gloves of Haste"
"DOTA_Tooltip_Ability_item_greater_crit"	"다이달로스"
"[english]DOTA_Tooltip_Ability_item_greater_crit"	"Daedalus"
"DOTA_Tooltip_Ability_item_hand_of_midas"	"미다스의 손"
"[english]DOTA_Tooltip_Ability_item_hand_of_midas"	"Hand of Midas"
"DOTA_Tooltip_Ability_item_headdress"	"머리 보호구"
"[english]DOTA_Tooltip_Ability_item_headdress"	"Headdress"
"DOTA_Tooltip_Ability_item_heart"	"타라스크의 심장"
"[english]DOTA_Tooltip_Ability_item_heart"	"Heart of Tarrasque"
"DOTA_Tooltip_Ability_item_helm_of_iron_will"	"굳은 의지의 투구"
"[english]DOTA_Tooltip_Ability_item_helm_of_iron_will"	"Helm of Iron Will"
"DOTA_Tooltip_Ability_item_helm_of_the_dominator"	"지배자의 투구"
"[english]DOTA_Tooltip_Ability_item_helm_of_the_dominator"	"Helm of the Dominator"
"DOTA_Tooltip_Ability_item_hood_of_defiance"	"도전의 두건"
"[english]DOTA_Tooltip_Ability_item_hood_of_defiance"	"Hood of Defiance"
"DOTA_Tooltip_Ability_item_hyperstone"	"극도석"
"[english]DOTA_Tooltip_Ability_item_hyperstone"	"Hyperstone"
"DOTA_Tooltip_Ability_item_invis_sword"	"어둠의 검"
"[english]DOTA_Tooltip_Ability_item_invis_sword"	"Shadow Blade"
"DOTA_Tooltip_Ability_item_javelin"	"투창"
"[english]DOTA_Tooltip_Ability_item_javelin"	"Javelin"
"DOTA_Tooltip_Ability_item_lesser_crit"	"수정검"
"[english]DOTA_Tooltip_Ability_item_lesser_crit"	"Crystalys"
"DOTA_Tooltip_Ability_item_lifesteal"	"섬뜩한 가면"
"[english]DOTA_Tooltip_Ability_item_lifesteal"	"Morbid Mask"
"DOTA_Tooltip_Ability_item_sphere"	"린켄의 구슬"
"[english]DOTA_Tooltip_Ability_item_sphere"	"Linken's Sphere"
"DOTA_Tooltip_Ability_item_maelstrom"	"혼돈의 망치"
"[english]DOTA_Tooltip_Ability_item_maelstrom"	"Maelstrom"
"DOTA_Tooltip_Ability_item_magic_stick"	"마법 막대"
"[english]DOTA_Tooltip_Ability_item_magic_stick"	"Magic Stick"
"DOTA_Tooltip_Ability_item_magic_wand"	"마법 지팡이"
"[english]DOTA_Tooltip_Ability_item_magic_wand"	"Magic Wand"
"DOTA_Tooltip_Ability_item_manta"	"만타 도끼"
"[english]DOTA_Tooltip_Ability_item_manta"	"Manta Style"
"DOTA_Tooltip_Ability_item_mantle"	"지능의 망토"
"[english]DOTA_Tooltip_Ability_item_mantle"	"Mantle of Intelligence"
"DOTA_Tooltip_Ability_item_mask_of_madness"	"광기의 가면"
"[english]DOTA_Tooltip_Ability_item_mask_of_madness"	"Mask of Madness"
"DOTA_Tooltip_Ability_item_mekansm"	"메칸즘"
"[english]DOTA_Tooltip_Ability_item_mekansm"	"Mekansm"
"DOTA_Tooltip_Ability_item_mithril_hammer"	"미스릴 망치"
"[english]DOTA_Tooltip_Ability_item_mithril_hammer"	"Mithril Hammer"
"DOTA_Tooltip_Ability_item_mjollnir"	"묠니르"
"[english]DOTA_Tooltip_Ability_item_mjollnir"	"Mjollnir"
"DOTA_Tooltip_Ability_item_monkey_king_bar"	"여의봉"
"[english]DOTA_Tooltip_Ability_item_monkey_king_bar"	"Monkey King Bar"
"DOTA_Tooltip_Ability_item_mystic_staff"	"신비의 지팡이"
"[english]DOTA_Tooltip_Ability_item_mystic_staff"	"Mystic Staff"
"DOTA_Tooltip_Ability_item_necronomicon"	"네크로노미콘"
"[english]DOTA_Tooltip_Ability_item_necronomicon"	"Necronomicon"
"DOTA_Tooltip_Ability_item_necronomicon_2"	"네크로노미콘"
"[english]DOTA_Tooltip_Ability_item_necronomicon_2"	"Necronomicon"
