"lang"
{
"Language"	"finnish"
"DOTA_Item_Desc_Copy_of_Miranas_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Miranas_Bracers"	"This new item has no description."
"DOTA_WearableType_Sleeves"	"Hihat"
"[english]DOTA_WearableType_Sleeves"	"Sleeves"
"DOTA_Item_Desc_Blessings_of_the_Solar_Divine"	"Aurinkojumalattaren seuraajat kertoivat Linan hiusten olevan ”valon koskettamat”, joten he lahjoittivat hänelle koruja heijastamaan auringon lämmittävää lempeä."
"[english]DOTA_Item_Desc_Blessings_of_the_Solar_Divine"	"The acolytes of the Solar Goddess said Lina's hair was \"touched by the light\", and so gifted her with trinkets made to reflect the warming love of the sun."
"DOTA_Item_Desc_Sleeves_of_the_Solar_Divine"	"Hänen harjoitellessaan tulen hallintaa Lina vaelsi itään opiskelemaan Aurinkojumalattaren seuraajien parissa."
"[english]DOTA_Item_Desc_Sleeves_of_the_Solar_Divine"	"During her training in the flame arts, Lina chose to travel east to study with the followers of the Solar Goddess."
"DOTA_Item_Desc_Flares_of_the_Solar_Divine"	"Itäisissä erämaissa sanotaan olevan erityisen kuuma. Tulee aina pukeutua sään mukaan."
"[english]DOTA_Item_Desc_Flares_of_the_Solar_Divine"	"The heat of the eastern wastes is said to be extraordinary.  One must dress appropriately."
"DOTA_Item_Desc_Arc_of_the_Solar_Divine"	"Sanotaan, että taivaallisen inspiraation hetkellä itse Aurinkojumalatar vieraili Linan luona siunatakseen hänet voimallaan, ja antaakseen hänelle tämän lahjan."
"[english]DOTA_Item_Desc_Arc_of_the_Solar_Divine"	"It is said that in a moment of divine inspiration the Solar Goddess herself visited Lina to bless her with power, and grant her this gift."
"DOTA_WearableType_Harpoon"	"harpuuna"
"[english]DOTA_WearableType_Harpoon"	"Harpoon"
"DOTA_WearableType_Bag"	"säkki"
"[english]DOTA_WearableType_Bag"	"Bag"
"DOTA_WearableType_Demon"	"demoni"
"[english]DOTA_WearableType_Demon"	"Demon"
"DOTA_WearableType_Wings"	"Siivet"
"[english]DOTA_WearableType_Wings"	"Wings"
"DOTA_WearableType_Turban"	"turbaani"
"[english]DOTA_WearableType_Turban"	"Turban"
"DOTA_Item_Desc_Copy_of_Snipers_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Snipers_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Snipers_Cape"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Snipers_Cape"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Snipers_Head_Gear"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Snipers_Head_Gear"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Snipers_Shoulder_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Snipers_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Enchantress_Necklace"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Enchantress_Necklace"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Enchantress_Hair"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Enchantress_Hair"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Enchantress_Dress"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Enchantress_Dress"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Enchantress_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Enchantress_Bracers"	"This new item has no description."
"DOTA_Item_Desc_venomancers_mandibles"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_venomancers_mandibles"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_venomancers_mandibles"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_venomancers_mandibles"	"This new item has no description."
"DOTA_Item_Desc_Venomancers_Limbs"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Venomancers_Limbs"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Venomancers_Limbs"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Venomancers_Limbs"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Venomancers_Tail"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Venomancers_Tail"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Meepos_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Meepos_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Meepos_Hood"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Meepos_Hood"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Meepos_Backpack"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Meepos_Backpack"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Meepos_Shoulderpads"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Meepos_Shoulderpads"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Meepos_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Meepos_Bracers"	"This new item has no description."
"DOTA_Item_Diretide_HUD_Skin"	"Diretide HUD-skin"
"[english]DOTA_Item_Diretide_HUD_Skin"	"Diretide HUD Skin"
"DOTA_Item_Desc_Diretide_HUD_Skin"	"Vuorovetten ja lämpötilojen muuttuessa elämä syntyy maaperästä. Diretide on saapunut."
"[english]DOTA_Item_Desc_Diretide_HUD_Skin"	"As tide and temperature turn, life ebbs from the land.  The Diretide has arrived."
"DOTA_WearableType_Tiara"	"tiara"
"[english]DOTA_WearableType_Tiara"	"Tiara"
"DOTA_WearableType_Eye"	"silmä"
"[english]DOTA_WearableType_Eye"	"Eye"
"DOTA_WearableType_Demon_Arm"	"demonikäsi"
"[english]DOTA_WearableType_Demon_Arm"	"Demon Arm"
"DOTA_WearableType_Sword_and_Shield"	"Miekka ja kilpi"
"[english]DOTA_WearableType_Sword_and_Shield"	"Sword and Shield"
"DOTA_WearableType_Cleaver"	"lihakirves"
"[english]DOTA_WearableType_Cleaver"	"Cleaver"
"DOTA_WearableType_Claws"	"Kynnet"
"[english]DOTA_WearableType_Claws"	"Claws"
"DOTA_WearableType_Ticket"	"lippu"
"[english]DOTA_WearableType_Ticket"	"Ticket"
"DOTA_WearableType_Chains"	"Ketjut"
"[english]DOTA_WearableType_Chains"	"Chains"
"DOTA_WearableType_Horn"	"sarvi"
"[english]DOTA_WearableType_Horn"	"Horn"
"DOTA_WearableType_Shell"	"kuori"
"[english]DOTA_WearableType_Shell"	"Shell"
"DOTA_WearableType_Lab_Coat"	"labratakki"
"[english]DOTA_WearableType_Lab_Coat"	"Lab Coat"
"DOTA_WearableType_Goggles"	"Suojalasit"
"[english]DOTA_WearableType_Goggles"	"Goggles"
"DOTA_WearableType_Flask"	"pullo"
"[english]DOTA_WearableType_Flask"	"Flask"
"DOTA_WearableType_Bandana"	"huivi"
"[english]DOTA_WearableType_Bandana"	"Bandana"
"DOTA_WearableType_Pipe"	"piippu"
"[english]DOTA_WearableType_Pipe"	"Pipe"
"DOTA_WearableType_Utility_Belt"	"monitoimivyö"
"[english]DOTA_WearableType_Utility_Belt"	"Utility Belt"
"DOTA_WearableType_Coat"	"takki"
"[english]DOTA_WearableType_Coat"	"Coat"
"DOTA_WearableType_Bat"	"lepakko"
"[english]DOTA_WearableType_Bat"	"Bat"
"DOTA_WearableType_Carapace"	"Kitiinipanssari"
"[english]DOTA_WearableType_Carapace"	"Carapace"
"DOTA_WearableType_Vines"	"köynnös"
"[english]DOTA_WearableType_Vines"	"Vines"
"DOTA_Item_Desc_Deadwinter_Neck"	"Nousu korkeampaan asemaan vaati jään herralle soveliaan asun - Ethreain hankki edellisessä elämässään käyttämänsä riekaleisen kaapunsa takaisin ja täytti sen pimeällä, pakkasenpuremalla epäkuolleen auralla."
"[english]DOTA_Item_Desc_Deadwinter_Neck"	"His ascension to a new throne and reign of ice deserved fitting attire - Ethreain reclaimed his tattered cloak from the previous life and imbued it with a darkened frost-bound undead aura."
"DOTA_Item_Desc_Deadwinter_Belt"	"Tiettyjen taikojen hallinta vaatii veronsa. Kun Ethreain hioi taitojaan ja kasvatti voimiaan, hän sulki jalkansa jäähän ja keräsi sirpaleita suojakseen. Tämä vyö auttaa häntä tasapainottamaan sisäistä huurrettaan, jotta se ei nielisi häntä itseään."
"[english]DOTA_Item_Desc_Deadwinter_Belt"	"Mastery of certain magics come with a price. As Ethreain honed his skill and grew stronger he encased his legs in ice and gathered shards to shield him. His sash helps to balance the frost within so that it does not consume him."
"DOTA_WearableType_Transdimensional_Delivery_Boy"	"ulottuvuuksienvälinen juoksupoika"
"[english]DOTA_WearableType_Transdimensional_Delivery_Boy"	"Transdimensional Delivery Boy"
"DOTA_WearableType_Servant_of_Selemene"	"Selemenen palvelija"
"[english]DOTA_WearableType_Servant_of_Selemene"	"Servant of Selemene"
"DOTA_WearableType_Shoulder_Armor"	"olkapanssari"
"[english]DOTA_WearableType_Shoulder_Armor"	"Shoulder Armor"
"DOTA_WearableType_Noble_Beast"	"jalo elikko"
"[english]DOTA_WearableType_Noble_Beast"	"Noble Beast"
"DOTA_WearableType_Horse"	"hevonen"
"[english]DOTA_WearableType_Horse"	"Horse"
"DOTA_WearableType_EyePatch"	"silmälappu"
"[english]DOTA_WearableType_EyePatch"	"Eye-Patch"
"DOTA_WearableType_Gauntlets"	"Hansikkaat"
"[english]DOTA_WearableType_Gauntlets"	"Gauntlets"
"DOTA_Item_Desc_Copy_of_bristelback_weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_bristelback_weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_bristelback_back"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_bristelback_back"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_bristelback_bracer"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_bristelback_bracer"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_bristelback_head"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_bristelback_head"	"This new item has no description."
"DOTA_WearableType_Wine_Jug"	"viinikannu"
"[english]DOTA_WearableType_Wine_Jug"	"Wine Jug"
"DOTA_WearableType_Heavy_Axe"	"raskas kirves"
"[english]DOTA_WearableType_Heavy_Axe"	"Heavy Axe"
"DOTA_WearableType_Traditional_Hakama"	"perinteinen hakama"
"[english]DOTA_WearableType_Traditional_Hakama"	"Traditional Hakama"
"DOTA_WearableType_Ice"	"jää"
"[english]DOTA_WearableType_Ice"	"Ice"
"DOTA_WearableType_Blade_Weapon"	"teräase"
"[english]DOTA_WearableType_Blade_Weapon"	"Blade Weapon"
"DOTA_WearableType_Shoulder_Pad"	"olkasuojus"
"[english]DOTA_WearableType_Shoulder_Pad"	"Shoulder Pad"
"DOTA_WearableType_Bladed_Tail"	"teroitettu häntä"
"[english]DOTA_WearableType_Bladed_Tail"	"Bladed Tail"
"DOTA_WearableType_Slithereen_Dagger"	"kärmestikari"
"[english]DOTA_WearableType_Slithereen_Dagger"	"Slithereen Dagger"
"DOTA_Item_Desc_Copy_of_Vengeful_Wings"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Vengeful_Wings"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Vengeful_Skirt"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Vengeful_Skirt"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Vengeful_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Vengeful_Bracers"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Vengeful_Shoulders"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Vengeful_Shoulders"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Vengeful_Hair"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Vengeful_Hair"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Vengeful_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Vengeful_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Akakiryu_of_a_Thousand_Faces"	"Tämä legendaarisen lohikäärmeen mukaan nimetty miekka annettiin Juggernautille päivänä, jona hänestä tuli miekkamestari."
"[english]DOTA_Item_Desc_Akakiryu_of_a_Thousand_Faces"	"Named after a legendary dragon, this sword was given to the Juggernaut on the day he became a swordmaster."
"DOTA_Item_Desc_Hakama_of_a_Thousand_Faces"	"Naamioiden saaren perinteinen hakama. Yurneron edesmennyt miekkamestari antoi sen hänelle, kauan ennen hänen karkoitustaan."
"[english]DOTA_Item_Desc_Hakama_of_a_Thousand_Faces"	"A traditional hakama from Isle of Masks. It was given to Yurnero by his late swordmaster, long before his exile."
"DOTA_Item_Desc_Bindings_of_Eldritch_Ice"	"Ethreain upotettiin Mustaan altaaseen painavan vyön kanssa; painovoima ei kuitenkaan vaikuta kuolleista nousseen Lichin ruumiiseen. Nyt hän kantaa vyötä irvaillakseen. Sanotaan, että kaikki hänen edellisen sydämensä lämpö sykkii nyt vyön taskumatissa, Lichin kylmän katseen alla."
"[english]DOTA_Item_Desc_Bindings_of_Eldritch_Ice"	"They sank Ethreain into the Black Pool with a weighted belt; but gravity has no pull on the Lich in his resurrected form. He wears the belt now as a mockery. And they say that all the warmth of his former heart resides in that pulsing flask, where he can keep a cold eye on it."
"DOTA_Item_Desc_Glacier_of_Eldritch_Ice"	"Syvällä Mustan altaan syövereissä, hukutettu mutta sammumaton kylmä raivo Lichin sydämessä jäädytti häntä ympäröivän veden. Nämä pahuuden jääsirpaleet kantavat sisällään kaunaa, joka ei sula koskaan."
"[english]DOTA_Item_Desc_Glacier_of_Eldritch_Ice"	"Drowned but not dead, deep in the Black Pool, the cold hatred in Lich's heart froze the water around him. These ice-shards, formed of evil, hold a hatred that will never melt."
"DOTA_WearableType_Swords"	"Miekat"
"[english]DOTA_WearableType_Swords"	"Swords"
"DOTA_WearableType_Armored_Lab_Coat"	"panssaroitu labratakki"
"[english]DOTA_WearableType_Armored_Lab_Coat"	"Armored Lab Coat"
"DOTA_WearableType_Keys"	"Avaimet"
"[english]DOTA_WearableType_Keys"	"Keys"
"DOTA_WearableType_Vambraces"	"käsipanssari"
"[english]DOTA_WearableType_Vambraces"	"Vambraces"
"DOTA_WearableType_Buckle"	"solki"
"[english]DOTA_WearableType_Buckle"	"Buckle"
"DOTA_WearableType_Shawl"	"saali"
"[english]DOTA_WearableType_Shawl"	"Shawl"
"DOTA_WearableType_Face"	"kasvot"
"[english]DOTA_WearableType_Face"	"Face"
"DOTA_WearableType_Stinger"	"pistin"
"[english]DOTA_WearableType_Stinger"	"Stinger"
"DOTA_Item_International_2013_Ticket"	"International 2013 Ticket"
"[english]DOTA_Item_International_2013_Ticket"	"International 2013 Ticket"
"DOTA_Item_The_International_2013_Ticket"	"The International 2013 Ticket"
"[english]DOTA_Item_The_International_2013_Ticket"	"The International 2013 Ticket"
"DOTA_Item_Cruel_Diretide"	"Cruel Diretide"
"[english]DOTA_Item_Cruel_Diretide"	"Cruel Diretide"
"DOTA_WearableType_International_HUD_Skin"	"International-ulkoasu"
"[english]DOTA_WearableType_International_HUD_Skin"	"International HUD Skin"
"DOTA_WearableType_Tusks"	"Syöksyhampaat"
"[english]DOTA_WearableType_Tusks"	"Tusks"
"DOTA_WearableType_Basket"	"kori"
"[english]DOTA_WearableType_Basket"	"Basket"
"DOTA_WearableType_Fist"	"nyrkki"
"[english]DOTA_WearableType_Fist"	"Fist"
"DOTA_WearableType_Runesword"	"riimumiekka"
"[english]DOTA_WearableType_Runesword"	"Runesword"
"DOTA_WearableType_Eye_Patch"	"silmälappu"
"[english]DOTA_WearableType_Eye_Patch"	"Eye Patch"
"DOTA_WearableType_The_Brave_Little_Courier"	"urhea pikkukuriiri"
"[english]DOTA_WearableType_The_Brave_Little_Courier"	"The Brave Little Courier"
"DOTA_WearableType_Player_Card"	"Pelaajakortti"
"[english]DOTA_WearableType_Player_Card"	"Player Card"
"DOTA_Item_Desc_Copy_of_Lunas_Helmet"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Lunas_Helmet"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Lunas_Mount"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Lunas_Mount"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Lunas_Shield"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Lunas_Shield"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Lunas_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Lunas_Weapon"	"This new item has no description."
"DOTA_WearableType_Blouse"	"pusero"
"[english]DOTA_WearableType_Blouse"	"Blouse"
"DOTA_WearableType_Mitre"	"hiippa"
"[english]DOTA_WearableType_Mitre"	"Mitre"
"DOTA_WearableType_Pendant"	"riipus"
"[english]DOTA_WearableType_Pendant"	"Pendant"
"DOTA_WearableType_Riding_Cat"	"ratsastettava kissa"
"[english]DOTA_WearableType_Riding_Cat"	"Riding Cat"
"DOTA_WearableType_Sleeve"	"hiha"
"[english]DOTA_WearableType_Sleeve"	"Sleeve"
"DOTA_Item_Desc_Copy_of_Abaddons_Cape"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Abaddons_Cape"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Abaddons_Helmet"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Abaddons_Helmet"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Abaddons_Shoulder_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Abaddons_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Abaddons_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Abaddons_Weapon"	"This new item has no description."
"DOTA_Item_Svens_Sword"	"Svenin miekka"
"[english]DOTA_Item_Svens_Sword"	"Sven's Sword"
"DOTA_WearableType_Caparison"	"kuviointi"
"[english]DOTA_WearableType_Caparison"	"Caparison"
"DOTA_WearableType_Doomblade"	"Tuomionterä"
"[english]DOTA_WearableType_Doomblade"	"Doomblade"
"DOTA_WearableType_Headfin"	"pääevä"
"[english]DOTA_WearableType_Headfin"	"Headfin"
"DOTA_WearableType_Intestines"	"Sisäelimet"
"[english]DOTA_WearableType_Intestines"	"Intestines"
"DOTA_WearableType_Pennant"	"viiri"
"[english]DOTA_WearableType_Pennant"	"Pennant"
"DOTA_WearableType_Shirt"	"paita"
"[english]DOTA_WearableType_Shirt"	"Shirt"
"DOTA_WearableType_Shroud"	"käärinliina"
"[english]DOTA_WearableType_Shroud"	"Shroud"
"DOTA_WearableType_Topknot"	"tupsu"
"[english]DOTA_WearableType_Topknot"	"Topknot"
"DOTA_WearableType_Treasure_Key"	"aarrearkun avain"
"[english]DOTA_WearableType_Treasure_Key"	"Treasure Key"
"DOTA_WearableType_Brave_Little_Courier"	"urhea pikkukuriiri"
"[english]DOTA_WearableType_Brave_Little_Courier"	"Brave Little Courier"
"DOTA_WearableType_Sigil"	"sinetti"
"[english]DOTA_WearableType_Sigil"	"Sigil"
"DOTA_WearableType_Chitin"	"Kitiini"
"[english]DOTA_WearableType_Chitin"	"Chitin"
"DOTA_WearableType_Fan_Item"	"fanituote"
"[english]DOTA_WearableType_Fan_Item"	"Fan Item"
"DOTA_WearableType_Roots"	"Juuret"
"[english]DOTA_WearableType_Roots"	"Roots"
"DOTA_WearableType_Vambrace"	"käsipanssari"
"[english]DOTA_WearableType_Vambrace"	"Vambrace"
"DOTA_WearableType_Whip"	"piiska"
"[english]DOTA_WearableType_Whip"	"Whip"
"DOTA_WearableType_Wolf"	"susi"
"[english]DOTA_WearableType_Wolf"	"Wolf"
"DOTA_WearableType_iG_Courier"	"iG-kuriiri"
"[english]DOTA_WearableType_iG_Courier"	"iG Courier"
"DOTA_Item_Desc_Copy_of_Earthshakers_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Earthshakers_Bracers"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Earthshakers_Totem"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Earthshakers_Totem"	"This new item has no description."
"DOTA_Item_Earthshakers_Belt"	"Earthshakerin vyö"
"[english]DOTA_Item_Earthshakers_Belt"	"Earthshaker's Belt"
"DOTA_Item_Earthshakers_Bracers"	"Earthshakerin rannesuoja"
"[english]DOTA_Item_Earthshakers_Bracers"	"Earthshaker's Bracers"
"DOTA_Item_Earthshakers_Totem"	"Earthshakerin toteemi"
"[english]DOTA_Item_Earthshakers_Totem"	"Earthshaker's Totem"
"DOTA_WearableType_Bandanna"	"huivi"
"[english]DOTA_WearableType_Bandanna"	"Bandanna"
"DOTA_WearableType_Breastplate"	"rintapanssari"
"[english]DOTA_WearableType_Breastplate"	"Breastplate"
"DOTA_WearableType_Cauldron"	"pata"
"[english]DOTA_WearableType_Cauldron"	"Cauldron"
"DOTA_WearableType_Cowl"	"kaapu"
"[english]DOTA_WearableType_Cowl"	"Cowl"
"DOTA_WearableType_Dorsal_Fin"	"selkäevä"
"[english]DOTA_WearableType_Dorsal_Fin"	"Dorsal Fin"
"DOTA_WearableType_Dye"	"väriaine"
"[english]DOTA_WearableType_Dye"	"Dye"
"DOTA_WearableType_Fish_Courier"	"kalakuriiri"
"[english]DOTA_WearableType_Fish_Courier"	"Fish Courier"
"DOTA_WearableType_Ghosts"	"Aaveet"
"[english]DOTA_WearableType_Ghosts"	"Ghosts"
"DOTA_WearableType_Lure"	"syötti"
"[english]DOTA_WearableType_Lure"	"Lure"
"DOTA_WearableType_Mandrill_Courier"	"Mandrill-kuriiri"
"[english]DOTA_WearableType_Mandrill_Courier"	"Mandrill Courier"
"DOTA_WearableType_Molotov"	"Molotov"
"[english]DOTA_WearableType_Molotov"	"Molotov"
"DOTA_Item_Desc_A_Bit_of_Boat"	"Eräs kapinoiva merimies Kunkan miehistöstä pääsi melkein rannalle asti tällä purrella. Tidehunter kantaa sitä muistutuksena siitä kauhistuttavasta päivästä, aavistamatta lainkaan kuinka syvästi Kunkka arvostaa viestiä, jonka se lähettää mahdollisille karkureille."
"[english]DOTA_Item_Desc_A_Bit_of_Boat"	"A mutinous member of Kunkka's crew nearly made it to shore in this fateful craft. Tidehunter wields it as a reminder of that dread day, little knowing that Kunkka heartily approves of the message it sends to would-be deserters."
"DOTA_Item_Desc_Blue_Stone_Shoulder_of_the_Voyager"	"Kunkka ei ole piraatti. Ne kivet nyt vain makasivat maassa ja olisivat taatusti menneet hukkaan jos hän ei olisi ottanut niitä. Teknisesti ottaen, ne voitaisiin kyllä laskea ryöstösaaliiksi."
"[english]DOTA_Item_Desc_Blue_Stone_Shoulder_of_the_Voyager"	"Kunkka is no pirate. Still, the stones were just lying there and would have gone to waste had he not seized them. Technically, that might well constitute plundering."
"DOTA_Item_Desc_Craniomancer"	"Pyöreä pää on kauhistus. Samoin pyöreä selkä. Dark Seer ylpeilee nyt koko universumin ihanteellisimmalla pääkopalla. Kun taistoon käydään älyllä ja mielellä, kaikkein terävin pää nousee usein voittajaksi."
"[english]DOTA_Item_Desc_Craniomancer"	"A round head is an abomination.  So too, a round back.  Dark Seer now sports the cranium most ideal in all the universe.  In a battle of wits and wills, the pointiest head will often prevaile."
"DOTA_WearableType_Beast"	"peto"
"[english]DOTA_WearableType_Beast"	"Beast"
"DOTA_WearableType_Brains"	"Aivot!"
"[english]DOTA_WearableType_Brains"	"Brains!"
"DOTA_WearableType_Cap"	"lätsä"
"[english]DOTA_WearableType_Cap"	"Cap"
"DOTA_WearableType_Cloth_Armor"	"kangaspanssari"
"[english]DOTA_WearableType_Cloth_Armor"	"Cloth Armor"
"DOTA_WearableType_Hair_Style"	"kampaus"
"[english]DOTA_WearableType_Hair_Style"	"Hair Style"
"DOTA_WearableType_Hull"	"runko"
"[english]DOTA_WearableType_Hull"	"Hull"
"DOTA_WearableType_Jacket"	"takki"
"[english]DOTA_WearableType_Jacket"	"Jacket"
"DOTA_WearableType_Leg_Armor"	"jalkapanssari"
"[english]DOTA_WearableType_Leg_Armor"	"Leg Armor"
"DOTA_WearableType_Pistol"	"pistooli"
"[english]DOTA_WearableType_Pistol"	"Pistol"
"DOTA_WearableType_Priceless_Treasure"	"mittaamattoman arvokas aarre"
"[english]DOTA_WearableType_Priceless_Treasure"	"Priceless Treasure"
"DOTA_WearableType_Prow"	"Keula"
"[english]DOTA_WearableType_Prow"	"Prow"
"DOTA_WearableType_Signature"	"nimikirjoitusriimu"
"[english]DOTA_WearableType_Signature"	"Autograph Rune"
"DOTA_WearableType_Summon"	"kutsuttu"
"[english]DOTA_WearableType_Summon"	"Summon"
"DOTA_WearableType_True_Form"	"todellinen muoto"
"[english]DOTA_WearableType_True_Form"	"True Form"
"DOTA_WearableType_Warhorse"	"sotahevonen"
"[english]DOTA_WearableType_Warhorse"	"Warhorse"
"DOTA_WearableType_Crystal_Blade"	"kristalliterä"
"[english]DOTA_WearableType_Crystal_Blade"	"Crystal Blade"
"DOTA_WearableType_Dorsal_Fins"	"Selkäevät"
"[english]DOTA_WearableType_Dorsal_Fins"	"Dorsal Fins"
"DOTA_WearableType_Headwear"	"Päähine"
"[english]DOTA_WearableType_Headwear"	"Headwear"
"DOTA_WearableType_Item_Set"	"esinesarja"
"[english]DOTA_WearableType_Item_Set"	"Item Set"
"DOTA_WearableType_Masks"	"Naamiot"
"[english]DOTA_WearableType_Masks"	"Masks"
"DOTA_WearableType_Shoulder_guards"	"olkapanssari"
"[english]DOTA_WearableType_Shoulder_guards"	"Shoulder guards."
"DOTA_Item_Desc_Stoneshard_Belt"	"Pohjattomasta louhoksesta kaivetut kivensirpaleet ympäröivät Earthshakerin lanteita."
"[english]DOTA_Item_Desc_Stoneshard_Belt"	"Shards of stone, gathered from a bottomless quarry, gird Earthshaker's loins."
"DOTA_Item_Desc_Stoneshard_Crown"	"Kun sula maaperä jäähtyi, sen tahto otti itselleen Kivisirukruunun muodon; mutta kruunajaiset pidettiin vasta Earthshakerin saavuttua."
"[english]DOTA_Item_Desc_Stoneshard_Crown"	"As the molten earth cooled, its will was manifested in the Stoneshard Crown; but there was no coronation until Earthshaker's arrival."
"DOTA_WearableType_Amulet"	"amuletti"
"[english]DOTA_WearableType_Amulet"	"Amulet"
"DOTA_WearableType_Glove"	"hanska"
"[english]DOTA_WearableType_Glove"	"Glove"
"DOTA_WearableType_Pack"	"reppu"
"[english]DOTA_WearableType_Pack"	"Pack"
"DOTA_WearableType_Shreds"	"rääsyt"
"[english]DOTA_WearableType_Shreds"	"Shreds"
"DOTA_WearableType_Totem"	"toteemi"
