"lang"
{
"Language"	"thai"
"[english]DOTA_Item_Strange_Modifier_Bounty_TrackBountyGold"	"Strange Modifier: Track Bounty Gold"
"DOTA_Item_Strange_Modifier_Tide_GoodRavages"	"Strange Modifier: Quad Ravages"
"[english]DOTA_Item_Strange_Modifier_Tide_GoodRavages"	"Strange Modifier: Quad Ravages"
"DOTA_Item_Strange_Modifier_Windrunner_DoubleShackles"	"Strange Modifier: Double Shackles"
"[english]DOTA_Item_Strange_Modifier_Windrunner_DoubleShackles"	"Strange Modifier: Double Shackles"
"DOTA_Item_Strange_Modifier_Windrunner_GoodPowershots"	"Strange Modifier: Multi-hero Powershots"
"[english]DOTA_Item_Strange_Modifier_Windrunner_GoodPowershots"	"Strange Modifier: Multi-hero Powershots"
"DOTA_Item_Strange_Modifier_Invoker_SunstrikeKills"	"Strange Modifier: Sunstrike Kills"
"[english]DOTA_Item_Strange_Modifier_Invoker_SunstrikeKills"	"Strange Modifier: Sunstrike Kills"
"DOTA_Item_Strange_Modifier_Couriers_Purchased"	"Strange Modifier: Couriers Purchased"
"[english]DOTA_Item_Strange_Modifier_Couriers_Purchased"	"Strange Modifier: Couriers Purchased"
"DOTA_Item_Strange_Modifier_Wards_Purchased"	"Strange Modifier: Wards Purchased"
"[english]DOTA_Item_Strange_Modifier_Wards_Purchased"	"Strange Modifier: Wards Purchased"
"DOTA_Item_Strange_Modifier_Tide_EnemiesGushed"	"Strange Modifier: Enemies Gushed"
"[english]DOTA_Item_Strange_Modifier_Tide_EnemiesGushed"	"Strange Modifier: Enemies Gushed"
"DOTA_Item_Treasure_Key_Summer_Sale"	"Sithil's Summer Key"
"[english]DOTA_Item_Treasure_Key_Summer_Sale"	"Sithil's Summer Key"
"DOTA_Item_Treasure_Key_Defense_2"	"The Defense 2 Key"
"[english]DOTA_Item_Treasure_Key_Defense_2"	"The Defense 2 Key"
"DOTA_Item_League_StarLadderS2"	"Star Series Season II Lan Final"
"[english]DOTA_Item_League_StarLadderS2"	"Star Series Season II Lan Final"
"DOTA_Item_League_BeyondTheSummit"	"BeyondTheSummit World Tour"
"[english]DOTA_Item_League_BeyondTheSummit"	"BeyondTheSummit World Tour"
"DOTA_Item_The_Dauntless_Set"	"The Dauntless Set"
"[english]DOTA_Item_The_Dauntless_Set"	"The Dauntless Set"
"DOTA_Bundle_Desc_Juggernaut_Dauntless"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'The Dauntless' สำหรับ Juggernaut:"
"[english]DOTA_Bundle_Desc_Juggernaut_Dauntless"	"Includes all of the items in the 'The Dauntless' set for Juggernaut:"
"DOTA_Item_Bloodmist_Armor_Set"	"Bloodmist Armor Set"
"[english]DOTA_Item_Bloodmist_Armor_Set"	"Bloodmist Armor Set"
"DOTA_Bundle_Desc_Axe_Blood_Mist"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Bloodmist Armor' สำหรับ Axe:"
"[english]DOTA_Bundle_Desc_Axe_Blood_Mist"	"Includes all of the items in the 'Bloodmist Armor' set for Axe:"
"DOTA_Item_Armor_of_Sir_Davion_Set"	"Armor of Sir Davion Set"
"[english]DOTA_Item_Armor_of_Sir_Davion_Set"	"Armor of Sir Davion Set"
"DOTA_Bundle_Desc_Dragon_Knight_Davion"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Armor of Sir Davion' สำหรับ Dragon Knight:"
"[english]DOTA_Bundle_Desc_Dragon_Knight_Davion"	"Includes all of the items in the 'Armor of Sir Davion' set for Dragon Knight:"
"DOTA_Item_Armor_of_the_Purist_Champion_Set"	"Armor of the Purist Champion Set"
"[english]DOTA_Item_Armor_of_the_Purist_Champion_Set"	"Armor of the Purist Champion Set"
"DOTA_Bundle_Desc_Omniknight_Purist_Champion"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Armor of the Purist Champion' สำหรับ Omniknight:"
"[english]DOTA_Bundle_Desc_Omniknight_Purist_Champion"	"Includes all of the items in the 'Armor of the Purist Champion' set for Omniknight:"
"DOTA_Item_Traveling_TaleTellers_Set"	"Traveling Tale-Teller's Set"
"[english]DOTA_Item_Traveling_TaleTellers_Set"	"Traveling Tale-Teller's Set"
"DOTA_Bundle_Desc_Witch_Doctor_Tale_Teller"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Traveling Tale-Teller' สำหรับ Witch Doctor:"
"[english]DOTA_Bundle_Desc_Witch_Doctor_Tale_Teller"	"Includes all of the items in the 'Traveling Tale-Teller' set for Witch Doctor:"
"DOTA_Item_Hardened_Hunters_Gear_Set"	"Hardened Hunter's Gear Set"
"[english]DOTA_Item_Hardened_Hunters_Gear_Set"	"Hardened Hunter's Gear Set"
"DOTA_Bundle_Desc_Bounty_Hunter_Hardened"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Hardened Hunter's Gear' สำหรับ Bounty Hunter:"
"[english]DOTA_Bundle_Desc_Bounty_Hunter_Hardened"	"Includes all of the items in the 'Hardened Hunter's Gear' set for Bounty Hunter:"
"DOTA_Item_Radiant_Crystal_Bindings_Set"	"Radiant Crystal Bindings Set"
"[english]DOTA_Item_Radiant_Crystal_Bindings_Set"	"Radiant Crystal Bindings Set"
"DOTA_Bundle_Desc_Morphling_Radiant_Crystal"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Radiant Crystal Bindings' สำหรับ Morphling:"
"[english]DOTA_Bundle_Desc_Morphling_Radiant_Crystal"	"Includes all of the items in the 'Radiant Crystal Bindings' set for Morphling:"
"DOTA_Item_The_Magus_Magnus_Set"	"The Magus Magnus Set"
"[english]DOTA_Item_The_Magus_Magnus_Set"	"The Magus Magnus Set"
"DOTA_Bundle_Desc_Invoker_Magnus"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Magus Magnus' สำหรับ Invoker:"
"[english]DOTA_Bundle_Desc_Invoker_Magnus"	"Includes all of the items in the 'Magus Magnus' set for Invoker:"
"DOTA_Bundle_Summer_2012"	"Sithil's Summer Bundle"
"[english]DOTA_Bundle_Summer_2012"	"Sithil's Summer Bundle"
"DOTA_Bundle_Desc_Summer_2012"	"ภายในบรรจุไอเทมใหม่ทั้ง 47 ชิ้นเอาไว้:"
"[english]DOTA_Bundle_Desc_Summer_2012"	"Includes a massive pile of 47 new items:"
"DOTA_Item_Death_Prophets_Dress"	"Death Prophet's Dress"
"[english]DOTA_Item_Death_Prophets_Dress"	"Death Prophet's Dress"
"DOTA_Item_Death_Prophets_Arms"	"Death Prophet's Arms"
"[english]DOTA_Item_Death_Prophets_Arms"	"Death Prophet's Arms"
"DOTA_Item_Death_Prophets_Head"	"Death Prophet's Head"
"[english]DOTA_Item_Death_Prophets_Head"	"Death Prophet's Head"
"DOTA_Item_Death_Prophets_Scarf"	"Death Prophet's Scarf"
"[english]DOTA_Item_Death_Prophets_Scarf"	"Death Prophet's Scarf"
"DOTA_Item_Death_Prophets_Vortex"	"Death Prophet's Vortex"
"[english]DOTA_Item_Death_Prophets_Vortex"	"Death Prophet's Vortex"
"DOTA_Item_Lanayas_hair"	"Lanayas hair"
"[english]DOTA_Item_Lanayas_hair"	"Lanayas hair"
"DOTA_Item_Lanayas_shoulders"	"Lanayas shoulders"
"[english]DOTA_Item_Lanayas_shoulders"	"Lanayas shoulders"
"DOTA_Item_Lanayas_bracers_and_skirt"	"Lanayas bracers and skirt"
"[english]DOTA_Item_Lanayas_bracers_and_skirt"	"Lanayas bracers and skirt"
"DOTA_Item_Chaos_Knights_horse_head"	"Chaos Knights horse head"
"[english]DOTA_Item_Chaos_Knights_horse_head"	"Chaos Knights horse head"
"DOTA_Item_Chaos_Knight_horse_amor"	"Chaos Knight horse amor"
"[english]DOTA_Item_Chaos_Knight_horse_amor"	"Chaos Knight horse amor"
"DOTA_Item_Chaos_Knight_shoulderpads"	"Chaos Knight shoulderpads"
"[english]DOTA_Item_Chaos_Knight_shoulderpads"	"Chaos Knight shoulderpads"
"DOTA_Item_Chaos_Knight_helmet"	"Chaos Knight helmet"
"[english]DOTA_Item_Chaos_Knight_helmet"	"Chaos Knight helmet"
"DOTA_Item_Chaos_Knight_weapon"	"Chaos Knight weapon"
"[english]DOTA_Item_Chaos_Knight_weapon"	"Chaos Knight weapon"
"DOTA_Item_Chaos_Knight_shield"	"Chaos Knight shield"
"[english]DOTA_Item_Chaos_Knight_shield"	"Chaos Knight shield"
"DOTA_Item_Obsidian_Destroyers_head"	"Obsidian Destroyers head"
"[english]DOTA_Item_Obsidian_Destroyers_head"	"Obsidian Destroyers head"
"DOTA_Item_Obsidian_Destroyers_armor"	"Obsidian Destroyers armor"
"[english]DOTA_Item_Obsidian_Destroyers_armor"	"Obsidian Destroyers armor"
"DOTA_Item_Obsidian_Destroyers_weapon"	"Obsidian Destroyers weapon"
"[english]DOTA_Item_Obsidian_Destroyers_weapon"	"Obsidian Destroyers weapon"
"DOTA_Item_Obsidian_Destroyers_wings"	"Obsidian Destroyers wings"
"[english]DOTA_Item_Obsidian_Destroyers_wings"	"Obsidian Destroyers wings"
"DOTA_Item_Naga_Sirens_Hair"	"Naga Siren's Hair"
"[english]DOTA_Item_Naga_Sirens_Hair"	"Naga Siren's Hair"
"DOTA_Item_Naga_Sirens_Swords"	"Naga Siren's Swords"
"[english]DOTA_Item_Naga_Sirens_Swords"	"Naga Siren's Swords"
"DOTA_Item_Naga_Sirens_Tail"	"Naga Siren's Tail"
"[english]DOTA_Item_Naga_Sirens_Tail"	"Naga Siren's Tail"
"DOTA_Item_Naga_Sirens_Armor"	"Naga Siren's Armor"
"[english]DOTA_Item_Naga_Sirens_Armor"	"Naga Siren's Armor"
"DOTA_Item_League_BeyondTheSummit_Admin"	"BeyondTheSummit World Tour Admin"
"[english]DOTA_Item_League_BeyondTheSummit_Admin"	"BeyondTheSummit World Tour Admin"
"DOTA_Item_Crystal_Maidens_Cuffs"	"Crystal Maiden's Cuffs"
"[english]DOTA_Item_Crystal_Maidens_Cuffs"	"Crystal Maiden's Cuffs"
"DOTA_Item_Gyrocopters_Bottles"	"Gyrocopter's Bottles"
"[english]DOTA_Item_Gyrocopters_Bottles"	"Gyrocopter's Bottles"
"DOTA_Item_Gyrocopters_Gloves"	"Gyrocopter's Gloves"
"[english]DOTA_Item_Gyrocopters_Gloves"	"Gyrocopter's Gloves"
"DOTA_Item_Gyrocopters_Goggles"	"Gyrocopter's Goggles"
"[english]DOTA_Item_Gyrocopters_Goggles"	"Gyrocopter's Goggles"
"DOTA_Item_Gyrocopters_Guns"	"Gyrocopter's Guns"
"[english]DOTA_Item_Gyrocopters_Guns"	"Gyrocopter's Guns"
"DOTA_Item_Gyrocopters_Propeller"	"Gyrocopter's Propeller"
"[english]DOTA_Item_Gyrocopters_Propeller"	"Gyrocopter's Propeller"
"DOTA_Item_Gyrocopters_Homing_Missile"	"Gyrocopter's Homing Missile"
"[english]DOTA_Item_Gyrocopters_Homing_Missile"	"Gyrocopter's Homing Missile"
"DOTA_Item_Sand_Kings_Head"	"Sand King's Head"
"[english]DOTA_Item_Sand_Kings_Head"	"Sand King's Head"
"DOTA_Item_Nyxs_Weapon"	"Nyx's Weapon"
"[english]DOTA_Item_Nyxs_Weapon"	"Nyx's Weapon"
"DOTA_Item_Nyxs_Armor"	"Nyx's Armor"
"[english]DOTA_Item_Nyxs_Armor"	"Nyx's Armor"
"DOTA_Item_Nyxs_Helmet"	"Nyx's Helmet"
"[english]DOTA_Item_Nyxs_Helmet"	"Nyx's Helmet"
"DOTA_Item_Sand_Kings_Armor"	"Sand King's Armor"
"[english]DOTA_Item_Sand_Kings_Armor"	"Sand King's Armor"
"DOTA_Item_Sand_Kings_Arms"	"Sand King's Arms"
"[english]DOTA_Item_Sand_Kings_Arms"	"Sand King's Arms"
"DOTA_Item_Sand_Kings_Legs"	"Sand King's Legs"
"[english]DOTA_Item_Sand_Kings_Legs"	"Sand King's Legs"
"DOTA_Item_Sand_Kings_Tail"	"Sand King's Tail"
"[english]DOTA_Item_Sand_Kings_Tail"	"Sand King's Tail"
"DOTA_Item_Assault_Armor_Belt"	"Assault Armor Belt"
"[english]DOTA_Item_Assault_Armor_Belt"	"Assault Armor Belt"
"DOTA_Item_Assault_Armor_Shoulders"	"Assault Armor Shoulders"
"[english]DOTA_Item_Assault_Armor_Shoulders"	"Assault Armor Shoulders"
"DOTA_Item_Assault_Armor_Bracer"	"Assault Armor Bracer"
"[english]DOTA_Item_Assault_Armor_Bracer"	"Assault Armor Bracer"
"DOTA_Item_Assault_Armor_Helmet"	"Assault Armor Helmet"
"[english]DOTA_Item_Assault_Armor_Helmet"	"Assault Armor Helmet"
"DOTA_Item_Heavy_Crusher"	"Heavy Crusher"
"[english]DOTA_Item_Heavy_Crusher"	"Heavy Crusher"
"DOTA_Item_Ruling_Sword"	"Ruling Sword"
"[english]DOTA_Item_Ruling_Sword"	"Ruling Sword"
"DOTA_Item_Metal_Horns"	"Metal Horns"
"[english]DOTA_Item_Metal_Horns"	"Metal Horns"
"DOTA_Item_Horseshoe_crab"	"Horseshoe crab"
"[english]DOTA_Item_Horseshoe_crab"	"Horseshoe crab"
"DOTA_Item_Echinoderm_shield"	"Echinoderm shield"
"[english]DOTA_Item_Echinoderm_shield"	"Echinoderm shield"
"DOTA_Item_Tortoise_Paddle"	"Tortoise Paddle"
"[english]DOTA_Item_Tortoise_Paddle"	"Tortoise Paddle"
"DOTA_Item_Spiked_Bracers_of_the_Ravager"	"Spiked Bracers of the Ravager"
"[english]DOTA_Item_Spiked_Bracers_of_the_Ravager"	"Spiked Bracers of the Ravager"
"DOTA_Item_Sash_of_the_Ravager"	"Sash of the Ravager"
"[english]DOTA_Item_Sash_of_the_Ravager"	"Sash of the Ravager"
"DOTA_Item_Skull_of_the_Ravager"	"Skull of the Ravager"
"[english]DOTA_Item_Skull_of_the_Ravager"	"Skull of the Ravager"
"DOTA_Item_Quills_of_the_Ravager"	"Quills of the Ravager"
"[english]DOTA_Item_Quills_of_the_Ravager"	"Quills of the Ravager"
"DOTA_Item_Master_Assassins_Shurken"	"Master Assassins Shurken"
"[english]DOTA_Item_Master_Assassins_Shurken"	"Master Assassins Shurken"
"DOTA_Item_Tails_of_the_Master_Assassin"	"Tails of the Master Assassin"
"[english]DOTA_Item_Tails_of_the_Master_Assassin"	"Tails of the Master Assassin"
"DOTA_Item_Master_Assassins_Shoulders"	"Master Assassin's Shoulders"
"[english]DOTA_Item_Master_Assassins_Shoulders"	"Master Assassin's Shoulders"
"DOTA_Item_Master_Assassins_Mask"	"Master Assassin's Mask"
"[english]DOTA_Item_Master_Assassins_Mask"	"Master Assassin's Mask"
"DOTA_Item_Master_Assassins_Weapon"	"Master Assassins Weapon"
"[english]DOTA_Item_Master_Assassins_Weapon"	"Master Assassins Weapon"
"DOTA_Item_Master_Assassins_Offhand_Weapon"	"Master Assassins Offhand Weapon"
"[english]DOTA_Item_Master_Assassins_Offhand_Weapon"	"Master Assassins Offhand Weapon"
"DOTA_Item_Reaver"	"Reaver"
"[english]DOTA_Item_Reaver"	"Reaver"
"DOTA_Item_JawTrap"	"JawTrap"
"[english]DOTA_Item_JawTrap"	"JawTrap"
"DOTA_Item_Hood_of_the_Hierophant"	"Hood of the Hierophant"
"[english]DOTA_Item_Hood_of_the_Hierophant"	"Hood of the Hierophant"
"DOTA_Item_Chestplate_of_the_Hierophant"	"Chestplate of the Hierophant"
"[english]DOTA_Item_Chestplate_of_the_Hierophant"	"Chestplate of the Hierophant"
"DOTA_Item_Armor_of_the_Hierophant"	"Armor of the Hierophant"
"[english]DOTA_Item_Armor_of_the_Hierophant"	"Armor of the Hierophant"
"DOTA_Item_Holy_Words_of_the_Hierophant"	"Holy Words of the Hierophant"
"[english]DOTA_Item_Holy_Words_of_the_Hierophant"	"Holy Words of the Hierophant"
"DOTA_Item_Bracers_of_the_Hierophant"	"Bracers of the Hierophant"
"[english]DOTA_Item_Bracers_of_the_Hierophant"	"Bracers of the Hierophant"
"DOTA_Item_Nightmare_Blade"	"Nightmare Blade"
"[english]DOTA_Item_Nightmare_Blade"	"Nightmare Blade"
"DOTA_Item_BloodLetter_Right"	"BloodLetter (Right)"
"[english]DOTA_Item_BloodLetter_Right"	"BloodLetter (Right)"
"DOTA_Item_BloodLetter_Left"	"BloodLetter (Left)"
"[english]DOTA_Item_BloodLetter_Left"	"BloodLetter (Left)"
"DOTA_Item_Tempest_sight_axe"	"Tempest sight axe"
"[english]DOTA_Item_Tempest_sight_axe"	"Tempest sight axe"
"DOTA_Item_Blood_Ravager"	"Blood Ravager"
"[english]DOTA_Item_Blood_Ravager"	"Blood Ravager"
"DOTA_Item_League_Prodota2WL"	"Prodota 2 Worldwide League"
"[english]DOTA_Item_League_Prodota2WL"	"Prodota 2 Worldwide League"
"DOTA_Item_League_Prodota2WL_Admin"	"Prodota 2 Worldwide League ADMIN"
"[english]DOTA_Item_League_Prodota2WL_Admin"	"Prodota 2 Worldwide League ADMIN"
"DOTA_WearableType_body_head"	"ลำตัว - ศีรษะ"
"[english]DOTA_WearableType_body_head"	"body_head"
"DOTA_WearableType_Booby_Trap"	"Booby Trap"
"[english]DOTA_WearableType_Booby_Trap"	"Booby Trap"
"DOTA_Item_Obsidian_Destroyers_horns"	"Obsidian Destroyers horns"
"[english]DOTA_Item_Obsidian_Destroyers_horns"	"Obsidian Destroyers horns"
"DOTA_Item_Phantom_Assassins_Head"	"Phantom Assassin's Head"
"[english]DOTA_Item_Phantom_Assassins_Head"	"Phantom Assassin's Head"
"DOTA_Item_Rubicks_Staff"	"Rubick's Staff"
"[english]DOTA_Item_Rubicks_Staff"	"Rubick's Staff"
"DOTA_Item_Rubicks_Cape"	"Rubick's Cape"
"[english]DOTA_Item_Rubicks_Cape"	"Rubick's Cape"
"DOTA_Item_Rubicks_Shoulder_Armor"	"Rubick's Shoulder Armor"
"[english]DOTA_Item_Rubicks_Shoulder_Armor"	"Rubick's Shoulder Armor"
"DOTA_Item_Lycans_Blades"	"Lycan's Blades"
"[english]DOTA_Item_Lycans_Blades"	"Lycan's Blades"
"DOTA_Item_Lycans_Head"	"Lycan's Head"
"[english]DOTA_Item_Lycans_Head"	"Lycan's Head"
"DOTA_Item_Lycans_Armor"	"Lycan's Armor"
"[english]DOTA_Item_Lycans_Armor"	"Lycan's Armor"
"DOTA_Item_Lycans_Fur"	"Lycan's Fur"
"[english]DOTA_Item_Lycans_Fur"	"Lycan's Fur"
"DOTA_Item_Lycans_Belt"	"Lycan's Belt"
"[english]DOTA_Item_Lycans_Belt"	"Lycan's Belt"
"DOTA_Item_Necrolytes_Sickle"	"Necrolyte's Sickle"
"[english]DOTA_Item_Necrolytes_Sickle"	"Necrolyte's Sickle"
"DOTA_Item_Necrolytes_Beard"	"Necrolyte's Beard"
"[english]DOTA_Item_Necrolytes_Beard"	"Necrolyte's Beard"
"DOTA_Item_Necrolytes_Headdress"	"Necrolyte's Headdress"
"[english]DOTA_Item_Necrolytes_Headdress"	"Necrolyte's Headdress"
"DOTA_Item_Necrolytes_Vestments"	"Necrolyte's Vestments"
"[english]DOTA_Item_Necrolytes_Vestments"	"Necrolyte's Vestments"
"DOTA_Item_AntiMages_Head"	"Anti-Mage's Head"
"[english]DOTA_Item_AntiMages_Head"	"Anti-Mage's Head"
"DOTA_Item_AntiMages_Shoulder"	"Anti-Mage's Shoulder"
"[english]DOTA_Item_AntiMages_Shoulder"	"Anti-Mage's Shoulder"
"DOTA_Item_AntiMages_Arms"	"Anti-Mage's Arms"
