"lang"
{
"Language"	"dutch"
"DOTA_Item_Ritual_Garb_of_the_Seeker_Set"	"Ritual Garb of the Seeker-set"
"[english]DOTA_Item_Ritual_Garb_of_the_Seeker_Set"	"Ritual Garb of the Seeker Set"
"DOTA_Bundle_Desc_Blood_Seeker_Hlotl"	"Bevat alle voorwerpen uit de 'Ritual Garb of the Seeker'-set voor Bloodseeker:"
"[english]DOTA_Bundle_Desc_Blood_Seeker_Hlotl"	"Includes all of the items in the 'Ritual Garb of the Seeker' set for Bloodseeker:"
"DOTA_Item_The_Pirates_Booty_Set"	"The Pirate's Booty-set"
"[english]DOTA_Item_The_Pirates_Booty_Set"	"The Pirate's Booty Set"
"DOTA_Bundle_Desc_Tidehunter_Pirate_Slayer"	"Bevat alle voorwerpen uit de 'The Pirate's Booty'-set voor Tidehunter:"
"[english]DOTA_Bundle_Desc_Tidehunter_Pirate_Slayer"	"Includes all of the items in the 'The Pirate's Booty' set for Tidehunter:"
"DOTA_Item_The_Paleogeneous_Punisher_Set"	"The Paleogeneous Punisher-set"
"[english]DOTA_Item_The_Paleogeneous_Punisher_Set"	"The Paleogeneous Punisher Set"
"DOTA_Bundle_Desc_Tidehunter_Punisher"	"Bevat alle voorwerpen uit de 'The Paleogeneous Punisher'-set voor Tidehunter:"
"[english]DOTA_Bundle_Desc_Tidehunter_Punisher"	"Includes all of the items in the 'The Paleogeneous Punisher' set for Tidehunter:"
"DOTA_Item_The_Admirable_Admiral_Set"	"The Admirable Admiral-set"
"[english]DOTA_Item_The_Admirable_Admiral_Set"	"The Admirable Admiral Set"
"DOTA_Bundle_Desc_Kunkka_Admirable_Admiral"	"Bevat alle voorwerpen uit de 'The Admirable Admiral'-set voor Kunkka:"
"[english]DOTA_Bundle_Desc_Kunkka_Admirable_Admiral"	"Includes all of the items in the 'The Admirable Admiral' set for Kunkka:"
"DOTA_Item_Uldoraks_Hide_Set"	"Uldorak's Hide-set"
"[english]DOTA_Item_Uldoraks_Hide_Set"	"Uldorak's Hide Set"
"DOTA_Bundle_Desc_Dragon_Knight_Uldorak"	"Bevat alle voorwerpen uit de 'Uldorak's Hide'-set voor Dragon Knight:"
"[english]DOTA_Bundle_Desc_Dragon_Knight_Uldorak"	"Includes all of the items in the 'Uldorak's Hide' set for Dragon Knight:"
"DOTA_Item_The_Radiance_of_the_Crusade_Set"	"The Radiance of the Crusade-set"
"[english]DOTA_Item_The_Radiance_of_the_Crusade_Set"	"The Radiance of the Crusade Set"
"DOTA_Bundle_Desc_Omniknight_Crusader"	"Bevat alle voorwerpen uit de 'The Radiance of the Crusade'-set voor Omniknight:"
"[english]DOTA_Bundle_Desc_Omniknight_Crusader"	"Includes all of the items in the 'The Radiance of the Crusade' set for Omniknight:"
"DOTA_Item_The_Fires_of_Exort_Set"	"The Fires of Exort-set"
"[english]DOTA_Item_The_Fires_of_Exort_Set"	"The Fires of Exort Set"
"DOTA_Bundle_Desc_Invoker_Exort"	"Bevat alle voorwerpen uit de 'The Fires of Exort'-set voor Invoker:"
"[english]DOTA_Bundle_Desc_Invoker_Exort"	"Includes all of the items in the 'The Fires of Exort' set for Invoker:"
"DOTA_Bundle_DOTA2_Access"	"Dota 2-uitnodiging"
"[english]DOTA_Bundle_DOTA2_Access"	"Dota 2 Invite"
"DOTA_Bundle_Desc_DOTA2_Access"	"Krijg onmiddellijk toegang tot Dota 2 en begin meteen te spelen! Deze bundel bevat een Mighty Boar-koerier en een volledige set voorwerpen voor Sven, Juggernaut en Witch Doctor. Dota 2 is momenteel alleen beschikbaar voor de PC."
"[english]DOTA_Bundle_Desc_DOTA2_Access"	"Get immediate access to Dota 2 and start playing right away!
			This bundle includes a Mighty Boar courier, and a full set of items for Sven, Juggernaut, and Witch Doctor. Dota 2 is currently only available on the PC."
"DOTA_Item_Spikes_of_Frost_Set"	"Spikes of Frost-set"
"[english]DOTA_Item_Spikes_of_Frost_Set"	"Spikes of Frost Set"
"DOTA_Bundle_Desc_Drow_Ranger_Spikes_Frost"	"Bevat alle voorwerpen uit de 'Spikes of Frost'-set voor Drow Ranger:"
"[english]DOTA_Bundle_Desc_Drow_Ranger_Spikes_Frost"	"Includes all of the items in the 'Spikes of Frost' set for Drow Ranger:"
"DOTA_Item_Trappings_of_the_Pangolin_Guild_Set"	"Trappings of the Pangolin Guild-set"
"[english]DOTA_Item_Trappings_of_the_Pangolin_Guild_Set"	"Trappings of the Pangolin Guild Set"
"DOTA_Bundle_Desc_Bounty_Hunter_Pangolin"	"Bevat alle voorwerpen uit de 'Trappings of the Pangolin Guild'-set voor Bounty Hunter:"
"[english]DOTA_Bundle_Desc_Bounty_Hunter_Pangolin"	"Includes all of the items in the 'Trappings of the Pangolin Guild' set for Bounty Hunter:"
"DOTA_Item_WildCardsWest"	"Wild Cards West"
"[english]DOTA_Item_WildCardsWest"	"Wild Cards West"
"DOTA_Item_WildCardsEast"	"Wild Cards East"
"[english]DOTA_Item_WildCardsEast"	"Wild Cards East"
"DOTA_Item_International_2012_Ticket"	"International 2012 Ticket"
"[english]DOTA_Item_International_2012_Ticket"	"International 2012 Ticket"
"DOTA_WearableType_Helmet"	"helm"
"[english]DOTA_WearableType_Helmet"	"helmet"
"DOTA_WearableType_Shoulder_Pads"	"Schoudervullingen"
"[english]DOTA_WearableType_Shoulder_Pads"	"Shoulder Pads"
"DOTA_WearableType_Misc"	"Overig"
"[english]DOTA_WearableType_Misc"	"Misc"
"DOTA_WearableType_Croc_Hat"	"Krokohoed"
"[english]DOTA_WearableType_Croc_Hat"	"Croc Hat"
"DOTA_WearableType_Bad_Juju"	"Slechte juju"
"[english]DOTA_WearableType_Bad_Juju"	"Bad Juju"
"DOTA_WearableType_Snake_Charm"	"Slangenamulet"
"[english]DOTA_WearableType_Snake_Charm"	"Snake Charm"
"DOTA_WearableType_All_Hero_Taunt"	"Bespotting voor alle helden"
"[english]DOTA_WearableType_All_Hero_Taunt"	"All Hero Taunt"
"DOTA_WearableType_TournamentTicket"	"Toernooiticket"
"[english]DOTA_WearableType_TournamentTicket"	"Tournament Ticket"
"DOTA_Item_Phantom_Assassins_Helmet"	"Phantom Assassins helm"
"[english]DOTA_Item_Phantom_Assassins_Helmet"	"Phantom Assassin's Helmet"
"DOTA_Item_Desc_Phantom_Assassins_Helmet"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Phantom_Assassins_Helmet"	"This new item has no description."
"DOTA_Item_Phantom_Assassins_Shoulder_Pads"	"Phantom Assassins schoudervullingen"
"[english]DOTA_Item_Phantom_Assassins_Shoulder_Pads"	"Phantom Assassin's Shoulder Pads"
"DOTA_Item_Desc_Copy_of_Phantom_Assassins_Helmet"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Phantom_Assassins_Helmet"	"This new item has no description."
"DOTA_Item_Phantom_Assassins_Cape"	"Phantom Assassins cape"
"[english]DOTA_Item_Phantom_Assassins_Cape"	"Phantom Assassin's Cape"
"DOTA_Item_Desc_Copy_of_Phantom_Assassins_Shoulder_Pads"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Phantom_Assassins_Shoulder_Pads"	"This new item has no description."
"DOTA_Item_Phantom_Assassins_Weapon"	"Phantom Assassins wapen"
"[english]DOTA_Item_Phantom_Assassins_Weapon"	"Phantom Assassin's Weapon"
"DOTA_Item_Desc_Copy_of_Phantom_Assassins_Cape"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Phantom_Assassins_Cape"	"This new item has no description."
"DOTA_Item_Phantom_Assassins_Daggers"	"Phantom Assassins dolken"
"[english]DOTA_Item_Phantom_Assassins_Daggers"	"Phantom Assassin's Daggers"
"DOTA_Item_Desc_Phantom_Assassins_Daggers"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Phantom_Assassins_Daggers"	"This new item has no description."
"DOTA_Item_Horn_Mask"	"Horn Mask"
"[english]DOTA_Item_Horn_Mask"	"Horn Mask"
"DOTA_Item_Ol_Snaggletooth"	"Ol' Snaggletooth"
"[english]DOTA_Item_Ol_Snaggletooth"	"Ol' Snaggletooth"
"DOTA_Item_Desc_Ol_Snaggletooth"	"Witch Doctor vond deze stijlvolle, afgedankte krokodillenkaak in de bosjes."
"[english]DOTA_Item_Desc_Ol_Snaggletooth"	"Witch Doctor found this stylish croc jaw discarded in the bush."
"DOTA_Item_Grandfathers_Ribs"	"Grandfather's Ribs"
"[english]DOTA_Item_Grandfathers_Ribs"	"Grandfather's Ribs"
"DOTA_Item_Desc_Grandfathers_Ribs"	"Witch Doctor draagt de ribben van zijn oude grootvader mee, een sjamaan die over krachtige spreuken beschikte en die sprak met invloedrijke geesten. Grootvader biedt de Witch Doctor kracht aan in ruil voor de gelegenheid bloed vergoten te zien worden."
"[english]DOTA_Item_Desc_Grandfathers_Ribs"	"Witch Doctor carries the ribs of his old grandfather, a shaman who held powerful magicks and spoke with influential spirits. Grandfather offers the Witch Doctor access to power in exchange for the opportunity to see blood spilled once more."
"DOTA_Item_Rattlebite"	"Rattlebite"
"[english]DOTA_Item_Rattlebite"	"Rattlebite"
"DOTA_Item_Desc_Rattlebite"	"Geesten zijn ook bang voor slangen."
"[english]DOTA_Item_Desc_Rattlebite"	"Spirits are afraid of snakes, too."
"DOTA_Item_Queen_of_Pains_Slicer"	"Queen of Pain's Slicer"
"[english]DOTA_Item_Queen_of_Pains_Slicer"	"Queen of Pain's Slicer"
"DOTA_Item_Queen_of_Pains_Ripper_Dagger"	"Queen of Pain's Ripper Dagger"
"[english]DOTA_Item_Queen_of_Pains_Ripper_Dagger"	"Queen of Pain's Ripper Dagger"
"DOTA_Item_Vile_Carnival_Hat"	"Vile Carnival Hat"
"[english]DOTA_Item_Vile_Carnival_Hat"	"Vile Carnival Hat"
"DOTA_Item_Desc_Vile_Carnival_Hat"	"Wanneer het leven goedkoop is, zijn zielen het betaalmiddel."
"[english]DOTA_Item_Desc_Vile_Carnival_Hat"	"When life is cheap, souls are currency."
"DOTA_Item_Dreaded_Dreads"	"Dreaded Dreads"
"[english]DOTA_Item_Dreaded_Dreads"	"Dreaded Dreads"
"DOTA_Item_Desc_Dreaded_Dreads"	"Er wordt gezegd dat de vlechten van deze haarstijl de hechte band van iemand met zijn voorouders symboliseren."
"[english]DOTA_Item_Desc_Dreaded_Dreads"	"The braided nature of this hairstyle is said to symbolize one's tightly woven link to the ancestors."
"DOTA_Item_Shrunken_Head_Staff"	"Shrunken Head Staff"
"[english]DOTA_Item_Shrunken_Head_Staff"	"Shrunken Head Staff"
"DOTA_Item_Desc_Shrunken_Head_Staff"	"Het hoofd van de moeder van Witch Doctor hangt aan zijn staf. Wat een liefhebbende zoon."
"[english]DOTA_Item_Desc_Shrunken_Head_Staff"	"The head of Witch Doctor's mother hangs from this staff. Such a loving son."
"DOTA_Item_Wooden_Fetish_Mask"	"Wooden Fetish Mask"
"[english]DOTA_Item_Wooden_Fetish_Mask"	"Wooden Fetish Mask"
"DOTA_Item_Desc_Wooden_Fetish_Mask"	"Het hoort eigenlijk te lachen."
"[english]DOTA_Item_Desc_Wooden_Fetish_Mask"	"It's supposed to be smiling."
"DOTA_Item_Tribal_Totem_Mask"	"Tribal Totem Mask"
"[english]DOTA_Item_Tribal_Totem_Mask"	"Tribal Totem Mask"
"DOTA_Item_Desc_Tribal_Totem_Mask"	"Niet alle tot slaven gemaakte geesten van de Witch Doctor zijn voorouders. Deze gezinstotem bevat de gevangen ziel van een in het moeras wonend Yando-beest."
"[english]DOTA_Item_Desc_Tribal_Totem_Mask"	"Not all of the Witch Doctor's enslaved spirits are ancestors. This household totem contains the trapped soul of a swamp dwelling Yando beast."
"DOTA_Item_Demon_Skull_Staff"	"Demon Skull Staff"
"[english]DOTA_Item_Demon_Skull_Staff"	"Demon Skull Staff"
"DOTA_Item_Desc_Demon_Skull_Staff"	"Witch Doctor heeft duidelijk iets met schedels."
"[english]DOTA_Item_Desc_Demon_Skull_Staff"	"Witch Doctor clearly has a thing for skulls."
"DOTA_Item_Staff_of_the_Old_Doctor"	"Staff of the Old Doctor"
"[english]DOTA_Item_Staff_of_the_Old_Doctor"	"Staff of the Old Doctor"
"DOTA_Item_Desc_Staff_of_the_Old_Doctor"	"Toen de Witch Doctor verrees tot zijn positie van macht over zijn stam, heeft hij deze staf gevormd uit de overblijfselen van de oude Doctor. Het was misschien bedoeld als een eer, maar de meesten zagen het als een waarschuwing."
"[english]DOTA_Item_Desc_Staff_of_the_Old_Doctor"	"When the Witch Doctor rose to his position of power over his tribe, he fashioned this staff from the remains of the old Doctor. Perhaps it was meant as an honor, but most saw it as a warning."
"DOTA_Item_Desc_Its_in_the_Bag"	"Uit je vertrouwen naar het vijandelijke team. Zeker niets kan mogelijkerwijs misgaan...<br><br>Deze bespotting kan worden uitgerust als een actievoorwerp en gebruikt worden met elke held."
"[english]DOTA_Item_Desc_Its_in_the_Bag"	"Express your confidence to the enemy team. Surely nothing could possibly go wrong...<br><br>This taunt can be equipped as an action item and used with any hero."
"DOTA_Item_Speed_Demon"	"Speed Demon"
"[english]DOTA_Item_Speed_Demon"	"Speed Demon"
"DOTA_Item_Skip_the_Delivery_Frog"	"Skip the Delivery Frog"
"[english]DOTA_Item_Skip_the_Delivery_Frog"	"Skip the Delivery Frog"
"DOTA_Item_Desc_Skip_the_Delivery_Frog"	"Wat hij mist in omvang, vult hij op in karakter."
"[english]DOTA_Item_Desc_Skip_the_Delivery_Frog"	"What he lacks in size he makes up for in character."
"DOTA_Item_League_TheDefense"	"The Defense"
"[english]DOTA_Item_League_TheDefense"	"The Defense"
"DOTA_WearableType_mount"	"Rijdier"
"[english]DOTA_WearableType_mount"	"Mount"
"DOTA_Item_Disruptors_Weapon"	"Disruptors wapen"
"[english]DOTA_Item_Disruptors_Weapon"	"Disruptor's Weapon"
"DOTA_Item_Desc_Copy_of_Disruptors_Weapon"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Weapon"	"This new item has no description."
"DOTA_Item_Disruptors_Hair"	"Disruptors haar"
"[english]DOTA_Item_Disruptors_Hair"	"Disruptor's Hair"
"DOTA_Item_Desc_Copy_of_Disruptors_Bracers"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Bracers"	"This new item has no description."
"DOTA_Item_Disruptors_Back"	"Disruptors rug"
"[english]DOTA_Item_Disruptors_Back"	"Disruptor's Back"
"DOTA_Item_Desc_Copy_of_Disruptors_Hair"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Hair"	"This new item has no description."
"DOTA_Item_Disruptors_Shoulder_Armor"	"Disruptors schouderpantser"
"[english]DOTA_Item_Disruptors_Shoulder_Armor"	"Disruptor's Shoulder Armor"
"DOTA_Item_Desc_Copy_of_Disruptors_Back"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Back"	"This new item has no description."
"DOTA_Item_Disruptors_Mount"	"Disruptors rijdier"
"[english]DOTA_Item_Disruptors_Mount"	"Disruptor's Mount"
"DOTA_Item_Desc_Copy_of_Disruptors_Shoulder_Armor"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Quenn_of_Pains_Ripper_Dagger"	"Queen of Pain's Ripper Dagger"
"[english]DOTA_Item_Quenn_of_Pains_Ripper_Dagger"	"Quenn of Pain's Ripper Dagger"
"DOTA_Item_Wings_of_Davion_Skirt"	"Wings of Davion Skirt"
"[english]DOTA_Item_Wings_of_Davion_Skirt"	"Wings of Davion Skirt"
"DOTA_Item_Wings_of_Davion_Sword"	"Wings of Davion Sword"
"[english]DOTA_Item_Wings_of_Davion_Sword"	"Wings of Davion Sword"
"DOTA_Item_Wings_of_Davion_Shoulder_Armor"	"Wings of Davion Shoulder Armor"
"[english]DOTA_Item_Wings_of_Davion_Shoulder_Armor"	"Wings of Davion Shoulder Armor"
"DOTA_Item_Wings_of_Davion_Bracer"	"Wings of Davion Bracer"
"[english]DOTA_Item_Wings_of_Davion_Bracer"	"Wings of Davion Bracer"
"DOTA_Item_Wings_of_Davion_Helmet"	"Wings of Davion Helmet"
"[english]DOTA_Item_Wings_of_Davion_Helmet"	"Wings of Davion Helmet"
"DOTA_Item_Wings_of_Davion_Shield"	"Wings of Davion Shield"
"[english]DOTA_Item_Wings_of_Davion_Shield"	"Wings of Davion Shield"
"DOTA_Item_Bindings_of_the_Rift"	"Bindings of the Rift"
"[english]DOTA_Item_Bindings_of_the_Rift"	"Bindings of the Rift"
"DOTA_Item_Rune_Hammer"	"Rune Hammer"
"[english]DOTA_Item_Rune_Hammer"	"Rune Hammer"
"DOTA_Item_Hardened_Hunters_Bracer"	"Hardened Hunter's Bracer"
"[english]DOTA_Item_Hardened_Hunters_Bracer"	"Hardened Hunter's Bracer"
"DOTA_Item_Hardened_Hunters_Shoulder_Armor"	"Hardened Hunter's Shoulder Armor"
"[english]DOTA_Item_Hardened_Hunters_Shoulder_Armor"	"Hardened Hunter's Shoulder Armor"
"DOTA_Item_Hardened_Hunters_Mask"	"Hardened Hunter's Mask"
"[english]DOTA_Item_Hardened_Hunters_Mask"	"Hardened Hunter's Mask"
"DOTA_Item_Unusual_Paint"	"Bijzondere Verf"
"[english]DOTA_Item_Unusual_Paint"	"Unusual Paint"
"DOTA_Item_Unusual_Paint_Blue"	"Bijzondere Verf: Blauw"
"[english]DOTA_Item_Unusual_Paint_Blue"	"Unusual Paint: Blue"
"DOTA_Item_Unusual_Paint_Purple"	"Bijzondere Verf: Paars"
"[english]DOTA_Item_Unusual_Paint_Purple"	"Unusual Paint: Purple"
"DOTA_Item_Unusual_Paint_Green"	"Bijzondere Verf: Groen"
"[english]DOTA_Item_Unusual_Paint_Green"	"Unusual Paint: Green"
"DOTA_Item_Unusual_Paint_Light_Green"	"Bijzondere Verf: Lichtgroen"
"[english]DOTA_Item_Unusual_Paint_Light_Green"	"Unusual Paint: Light Green"
"DOTA_Item_Unusual_Paint_Gold"	"Bijzondere Verf: Goud"
"[english]DOTA_Item_Unusual_Paint_Gold"	"Unusual Paint: Gold"
"DOTA_Item_Unusual_Paint_Orange"	"Bijzondere Verf: Oranje"
"[english]DOTA_Item_Unusual_Paint_Orange"	"Unusual Paint: Orange"
"DOTA_Item_Unusual_Paint_Red"	"Bijzondere Verf: Rood"
"[english]DOTA_Item_Unusual_Paint_Red"	"Unusual Paint: Red"
"DOTA_Item_Desc_Unusual_Paint"	"Dit voorwerp staat je toe om de kleur van het deeltjeseffect op een enkel bijzonder voorwerp aan te passen. Let wel op dat dit niet werkt op Felicity's Blessing of de Affliction of Vermin. Dit voorwerp wordt verbruikt wanneer je het gebruikt en het effect kan niet worden teruggedraaid."
"[english]DOTA_Item_Desc_Unusual_Paint"	"This item will allow you to change the color of the particle effects on one unusual item. Note that this does not work on Felicity's Blessing or the Affliction of Vermin. This item is consumed upon use and its effects cannot be reversed."
"DOTA_Bundle_Desc_Collection_of_Couriers_Pack"	"Bevat de volgende schattige en aanhalige koeriers:"
"[english]DOTA_Bundle_Desc_Collection_of_Couriers_Pack"	"Includes the following cute and cuddly couriers:"
"DOTA_WearableType_Skirt"	"Rok"
"[english]DOTA_WearableType_Skirt"	"Skirt"
"DOTA_WearableType_Twinblade"	"Twinblade"
"[english]DOTA_WearableType_Twinblade"	"Twinblade"
"DOTA_WearableType_Spear"	"Speer"
"[english]DOTA_WearableType_Spear"	"Spear"
"DOTA_WearableType_Tusk"	"Slagtand"
"[english]DOTA_WearableType_Tusk"	"Tusk"
"DOTA_WearableType_Drum"	"Trommel"
"[english]DOTA_WearableType_Drum"	"Drum"
"DOTA_WearableType_Mantle"	"Mantel"
"[english]DOTA_WearableType_Mantle"	"Mantle"
"DOTA_WearableType_Fish_Club"	"Visknuppel"
"[english]DOTA_WearableType_Fish_Club"	"Fish Club"
"DOTA_WearableType_Wheel"	"Wiel"
"[english]DOTA_WearableType_Wheel"	"Wheel"
"DOTA_Item_Desc_Disruptors_Weapon"	" "
"[english]DOTA_Item_Desc_Disruptors_Weapon"	""
"DOTA_Item_Skeleton_Kings_head"	"Skeleton Kings hoofd"
"[english]DOTA_Item_Skeleton_Kings_head"	"Skeleton King's head"
"DOTA_Item_Skeleton_Kings_Weapon"	"Skeleton Kings wapen"
"[english]DOTA_Item_Skeleton_Kings_Weapon"	"Skeleton King's Weapon"
"DOTA_Item_Skeleton_Kings_Shoulder"	"Skeleton Kings schouder"
"[english]DOTA_Item_Skeleton_Kings_Shoulder"	"Skeleton King's Shoulder"
"DOTA_Item_Skeleton_Kings_Gauntlet"	"Skeleton Kings pantserhandschoen"
"[english]DOTA_Item_Skeleton_Kings_Gauntlet"	"Skeleton King's Gauntlet"
"DOTA_Item_Skeleton_Kings_Cape"	"Skeleton Kings cape"
"[english]DOTA_Item_Skeleton_Kings_Cape"	"Skeleton King's Cape"
"DOTA_Item_Light_Cape_of_Sir_Davion"	"Light Cape of Sir Davion"
"[english]DOTA_Item_Light_Cape_of_Sir_Davion"	"Light Cape of Sir Davion"
"DOTA_Item_Desc_Light_Cape_of_Sir_Davion"	"De kracht van een drakenkrijger zit niet in zijn arm of zwaard, maar in zijn hart."
"[english]DOTA_Item_Desc_Light_Cape_of_Sir_Davion"	"The strength of a dragon knight lies not in his arm or sword, but in his heart."
"DOTA_Item_SlayerSword_of_Sir_Davion"	"Slayer-Sword of Sir Davion"
"[english]DOTA_Item_SlayerSword_of_Sir_Davion"	"Slayer-Sword of Sir Davion"
"DOTA_Item_Desc_SlayerSword_of_Sir_Davion"	"Wanneer je geconfronteerd wordt met een draak, betekent de snede van iemands kling minder dan de scherpte van zijn geest."
"[english]DOTA_Item_Desc_SlayerSword_of_Sir_Davion"	"When facing a dragon the edge of one's blade means less than the sharpness of one's mind."
"DOTA_Item_Pauldron_of_Sir_Davion"	"Pauldron of Sir Davion"
"[english]DOTA_Item_Pauldron_of_Sir_Davion"	"Pauldron of Sir Davion"
"DOTA_Item_Desc_Pauldron_of_Sir_Davion"	"Een drakenkrijger wordt niet beschermd door zijn pantser, maar door zijn geloof."
"[english]DOTA_Item_Desc_Pauldron_of_Sir_Davion"	"A dragon knight is protected not by armor, but his faith."
"DOTA_Item_Bracer_of_Sir_Davion"	"Bracer of Sir Davion"
"[english]DOTA_Item_Bracer_of_Sir_Davion"	"Bracer of Sir Davion"
"DOTA_Item_Desc_Bracer_of_Sir_Davion"	"Het is onmogelijk een draak te overwinnen zonder eerst jezelf te beheersen."
"[english]DOTA_Item_Desc_Bracer_of_Sir_Davion"	"Achieving mastery against dragons is impossible without first achieving mastery of the self."
"DOTA_Item_Dragonbone_Helm_of_Sir_Davion"	"Dragonbone Helm of Sir Davion"
"[english]DOTA_Item_Dragonbone_Helm_of_Sir_Davion"	"Dragonbone Helm of Sir Davion"
"DOTA_Item_Desc_Dragonbone_Helm_of_Sir_Davion"	"Succesvolle drakenkrijgers scheppen op over hun weinige littekens. Zij die geraakt worden leven zelden lang."
